theme,sub_theme,topic,geography_type,geography,metric,sex,age,stratum,year,date,metric_value,in_reporting_delay_period
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2022,2022-04-11,7.8800,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2022,2022-04-11,3.7200,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2022,2022-04-11,3.0900,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2022,2022-04-11,4.0900,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2022,2022-04-04,5.0100,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2022,2022-04-04,6.6700,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2022,2022-04-04,7.6900,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2022,2022-04-04,3.9600,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2022,2022-04-04,3.8100,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2022,2022-04-04,4.0900,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2022,2022-03-28,4.2600,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2022,2022-03-28,5.4800,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2022,2022-03-28,7.6800,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2022,2022-03-28,3.2400,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2022,2022-03-28,4.8600,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2022,2022-03-28,3.7800,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2022,2022-03-21,3.6600,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2022,2022-03-21,5.1200,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2022,2022-03-21,8.5100,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2022,2022-03-21,2.7000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2022,2022-03-21,2.9400,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2022,2022-03-21,2.8300,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2022,2022-03-14,3.3000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2022,2022-03-14,4.7900,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2022,2022-03-14,5.3600,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2022,2022-03-14,1.9300,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2022,2022-03-14,2.3100,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2022,2022-03-14,2.2600,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2022,2022-03-07,2.4700,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2022,2022-03-07,5.8300,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2022,2022-03-07,4.5100,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2022,2022-03-07,1.7600,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2022,2022-03-07,1.4100,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2022,2022-03-07,1.2900,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2022,2022-02-28,1.3900,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2022,2022-02-28,2.2800,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2022,2022-02-28,2.8400,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2022,2022-02-28,1.0500,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2022,2022-02-28,1.0700,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2022,2022-02-28,1.1500,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2022,2022-02-21,1.2000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2022,2022-02-21,1.2400,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2022,2022-02-21,2.6600,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2022,2022-02-21,1.1500,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2022,2022-02-21,0.6000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2022,2022-02-21,0.4100,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2022,2022-02-14,1.3600,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2022,2022-02-14,1.9500,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2022,2022-02-14,2.0400,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2022,2022-02-14,0.4200,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2022,2022-02-14,0.2500,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2022,2022-02-14,0.2900,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2022,2022-02-07,1.6000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2022,2022-02-07,3.6900,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2022,2022-02-07,2.7900,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2022,2022-02-07,0.8500,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2022,2022-02-07,0.6000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2022,2022-02-07,1.1500,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2022,2022-01-31,0.3700,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2022,2022-01-31,0.6500,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2022,2022-01-31,0.8200,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2022,2022-01-31,0.3000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2022,2022-01-31,0.1500,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2022,2022-01-31,0.1700,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2022,2022-01-24,0.6000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2022,2022-01-24,1.7100,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2022,2022-01-24,0.8900,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2022,2022-01-24,0.1900,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2022,2022-01-24,0.0000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2022,2022-01-24,0.2200,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2022,2022-01-17,0.9100,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2022,2022-01-17,0.3100,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2022,2022-01-17,0.6900,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2022,2022-01-17,0.0000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2022,2022-01-17,0.2400,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2022,2022-01-17,0.0900,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2022,2022-01-10,1.0600,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2022,2022-01-10,2.3100,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2022,2022-01-10,1.7800,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2022,2022-01-10,0.8200,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2022,2022-01-10,0.3300,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2022,2022-01-10,0.6200,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2022,2022-01-03,0.4800,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2022,2022-01-03,1.5600,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2022,2022-01-03,1.1400,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2022,2022-01-03,0.2100,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2022,2022-01-03,0.4000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2022,2022-01-03,0.3400,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2021,2021-12-27,0.3300,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2021,2021-12-27,0.0000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2021,2021-12-27,1.2600,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2021,2021-12-27,0.2800,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2021,2021-12-27,0.7300,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2021,2021-12-27,0.4100,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2021,2021-12-20,0.4000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2021,2021-12-20,0.3400,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2021,2021-12-20,1.6900,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2021,2021-12-20,0.8900,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2021,2021-12-20,0.4700,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2021,2021-12-20,0.6300,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2021,2021-12-13,0.3600,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2021,2021-12-13,1.9100,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2021,2021-12-13,2.6100,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2021,2021-12-13,0.3100,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2021,2021-12-13,0.2500,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2021,2021-12-13,1.5600,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2021,2021-12-06,1.0600,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2021,2021-12-06,2.5600,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2021,2021-12-06,1.9700,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2021,2021-12-06,0.3800,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2021,2021-12-06,0.4800,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2021,2021-12-06,0.8100,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2021,2021-11-29,0.3500,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2021,2021-11-29,2.1300,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2021,2021-11-29,2.3600,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2021,2021-11-29,0.4300,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2021,2021-11-29,0.2700,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2021,2021-11-29,1.0500,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2021,2021-11-22,0.8000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2021,2021-11-22,2.1300,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2021,2021-11-22,1.7900,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2021,2021-11-22,0.2900,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2021,2021-11-22,0.1500,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2021,2021-11-22,0.4300,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2021,2021-11-15,1.2600,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2021,2021-11-15,1.1000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2021,2021-11-15,1.2200,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2021,2021-11-15,0.1600,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2021,2021-11-15,0.1500,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2021,2021-11-15,0.1900,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2021,2021-11-08,0.9700,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2021,2021-11-08,2.9000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2021,2021-11-08,1.3800,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2021,2021-11-08,0.4800,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2021,2021-11-08,0.3200,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2021,2021-11-08,0.6800,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2021,2021-11-01,0.4800,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2021,2021-11-01,1.2800,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2021,2021-11-01,0.3600,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2021,2021-11-01,0.1100,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2021,2021-11-01,0.3800,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2021,2021-11-01,0.6100,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2021,2021-10-25,0.9500,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2021,2021-10-25,0.9500,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2021,2021-10-25,1.5900,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2021,2021-10-25,0.2000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2021,2021-10-25,0.1200,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2021,2021-10-25,0.6000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2021,2021-10-18,0.5500,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2021,2021-10-18,1.8800,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2021,2021-10-18,1.4200,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2021,2021-10-18,0.1100,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2021,2021-10-18,0.6800,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2021,2021-10-18,0.5000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2021,2021-10-11,0.6200,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2021,2021-10-11,1.6800,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2021,2021-10-11,1.1000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2021,2021-10-11,0.4100,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2021,2021-10-11,0.3700,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2021,2021-10-11,0.3300,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2021,2021-10-04,1.1800,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2021,2021-10-04,0.5600,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2021,2021-10-04,1.8600,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2021,2021-10-04,0.0000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2021,2021-10-04,0.0000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2021,2021-10-04,0.1800,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2021,2021-09-27,0.3900,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2021,2021-09-27,0.9500,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2021,2021-09-27,1.1100,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2021,2021-09-27,0.1400,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2021,2021-09-27,0.0000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2021,2021-09-27,0.0000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2021,2021-09-20,0.1600,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2021,2021-09-20,0.0000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2021,2021-09-20,0.8400,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2021,2021-09-20,0.0000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2021,2021-09-20,0.0000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2021,2021-09-20,0.0000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2021,2021-09-13,0.0800,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2021,2021-09-13,0.3100,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2021,2021-09-13,0.1700,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2021,2021-09-13,0.0000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2021,2021-09-13,0.0000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2021,2021-09-13,0.0000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2021,2021-09-06,0.0000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2021,2021-09-06,0.0000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2021,2021-09-06,0.0000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2021,2021-09-06,0.0000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2021,2021-09-06,0.0000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2021,2021-09-06,0.0000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2021,2021-08-30,0.0000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2021,2021-08-30,0.0000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2021,2021-08-30,0.0000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2021,2021-08-30,0.0000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2021,2021-08-30,0.3200,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2021,2021-08-30,0.0000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2021,2021-08-23,0.0000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2021,2021-08-23,0.0000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2021,2021-08-23,0.1700,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2021,2021-08-23,0.0000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2021,2021-08-23,0.0000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2021,2021-08-23,0.0000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2021,2021-08-16,0.0000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2021,2021-08-16,0.0000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2021,2021-08-16,0.1700,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2021,2021-08-16,0.0000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2021,2021-08-16,0.0000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2021,2021-08-16,0.0000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2021,2021-08-09,0.0800,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2021,2021-08-09,0.4800,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2021,2021-08-09,0.1400,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2021,2021-08-09,0.0000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2021,2021-08-09,0.0000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2021,2021-08-09,0.0000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2021,2021-08-02,0.0000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2021,2021-08-02,0.0000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2021,2021-08-02,0.0000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2021,2021-08-02,0.0000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2021,2021-08-02,0.2900,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2021,2021-08-02,0.0000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2021,2021-07-26,0.0000,False
