y,lb_50,ub_50,lb_95,ub_95,prop,time,pathogen,agegroup,Year,Week,date,Season,time_rel
0.005930472324186753,-0.08781936504335028,0.10824338555951159,-0.28826597410804844,0.3150610055305626,0.519,18,Influenza A/H3,15-44,2023,18,2023-05-07,2022 to 2023,17
0.12856517656498828,0.03293664657735617,0.21999466678585805,-0.14110128279642703,0.4360178115523926,0.8153333333333334,19,Influenza A/H3,15-44,2023,19,2023-05-14,2022 to 2023,18
0.2232209118129289,0.12953483370174135,0.325020534692819,-0.046971181986564435,0.5436111472633988,0.9426666666666667,20,Influenza A/H3,15-44,2023,20,2023-05-21,2022 to 2023,19
0.2841482788787896,0.1791167609760204,0.39612968839778123,-0.008209211990011766,0.6198036848826263,0.9703333333333334,21,Influenza A/H3,15-44,2023,21,2023-05-28,2022 to 2023,20
0.3076906008560919,0.20804896045083557,0.41295419534177424,0.0423176352738382,0.616633081076289,0.99,22,Influenza A/H3,15-44,2023,22,2023-06-04,2022 to 2023,21
0.29592265312959115,0.20105530054759582,0.391700714846193,0.04105341483539846,0.5910484085863186,0.9866666666666667,23,Influenza A/H3,15-44,2023,23,2023-06-11,2022 to 2023,22
0.2677359226692997,0.1728241225188163,0.37202749541435554,-0.0071604886354127645,0.5738000757868205,0.972,24,Influenza A/H3,15-44,2023,24,2023-06-18,2022 to 2023,23
0.23327142940575585,0.14975561012304772,0.3265684896790405,-0.023523945123767143,0.5110467620726074,0.962,25,Influenza A/H3,15-44,2023,25,2023-06-25,2022 to 2023,24
0.1968385155624781,0.1101569827018466,0.2793943755398606,-0.06358570297117384,0.46419301234120036,0.9346666666666666,26,Influenza A/H3,15-44,2023,26,2023-07-02,2022 to 2023,25
0.15670628491705352,0.06675610824457778,0.24464769061904346,-0.11235676673394938,0.43293179707804424,0.8733333333333333,27,Influenza A/H3,15-44,2023,27,2023-07-09,2023 to 2024,0
0.1174309058019809,0.03889095528347719,0.19845992042261562,-0.12342918999907067,0.3669055231395043,0.8393333333333334,28,Influenza A/H3,15-44,2023,28,2023-07-16,2023 to 2024,1
0.0902034332230841,0.009851130476752346,0.16461316040035068,-0.13933925221104876,0.3092010156469283,0.7826666666666666,29,Influenza A/H3,15-44,2023,29,2023-07-23,2023 to 2024,2
0.06771719825753708,-0.012432210570845648,0.14829078696123443,-0.1683616792001025,0.2981982329690948,0.714,30,Influenza A/H3,15-44,2023,30,2023-07-30,2023 to 2024,3
0.060102595749515375,-0.01229636664631073,0.12952773195317713,-0.1539491891443016,0.26692600658606297,0.7163333333333334,31,Influenza A/H3,15-44,2023,31,2023-08-06,2023 to 2024,4
0.06213992182395689,-0.01025422845275581,0.132724842310454,-0.14424969504055266,0.2728978174523005,0.7163333333333334,32,Influenza A/H3,15-44,2023,32,2023-08-13,2023 to 2024,5
0.07336615193306373,-0.006227096005782529,0.15303623179791237,-0.16127079306299597,0.30678801179772086,0.732,33,Influenza A/H3,15-44,2023,33,2023-08-20,2023 to 2024,6
0.08882392401419392,0.01904432413407231,0.15913899005673016,-0.10974176493847258,0.3039196928296107,0.805,34,Influenza A/H3,15-44,2023,34,2023-08-27,2023 to 2024,7
0.11340303165424315,0.04727904093336832,0.17762530041207347,-0.07988120997544226,0.31354617197882173,0.874,35,Influenza A/H3,15-44,2023,35,2023-09-03,2023 to 2024,8
0.1269198771145139,0.05763382531927497,0.19749803666752053,-0.07951098153608355,0.3367696863026043,0.8843333333333333,36,Influenza A/H3,15-44,2023,36,2023-09-10,2023 to 2024,9
0.1321931440030053,0.06822485036979198,0.19563578106527157,-0.053198890105588086,0.32536671363135494,0.9236666666666666,37,Influenza A/H3,15-44,2023,37,2023-09-17,2023 to 2024,10
0.13085694372102763,0.06941459767465197,0.1894662915195625,-0.048983897238825944,0.31671323352876934,0.927,38,Influenza A/H3,15-44,2023,38,2023-09-24,2023 to 2024,11
0.13106803549651858,0.06342752590937539,0.20020250642264292,-0.06523631022060636,0.3401097776044622,0.908,39,Influenza A/H3,15-44,2023,39,2023-10-01,2023 to 2024,12
0.14033449543564003,0.08068968220954686,0.20147178989951253,-0.03157185644902132,0.3294185406854916,0.9476666666666667,40,Influenza A/H3,15-44,2023,40,2023-10-08,2023 to 2024,13
0.1526911368218653,0.09511396046444553,0.2145650716897073,-0.020779610109067648,0.3304885360152091,0.9623333333333334,41,Influenza A/H3,15-44,2023,41,2023-10-15,2023 to 2024,14
0.16278949112672647,0.09849526193507319,0.22913065531058163,-0.030283825628944553,0.3484454099186596,0.9576666666666667,42,Influenza A/H3,15-44,2023,42,2023-10-22,2023 to 2024,15
0.16725793905232855,0.11240512019563131,0.21974999864300093,0.00982396238612211,0.320752056118084,0.9803333333333333,43,Influenza A/H3,15-44,2023,43,2023-10-29,2023 to 2024,16
0.17603150681913204,0.1233389599108814,0.22778179277205113,0.02328114142664269,0.32625361354454546,0.988,44,Influenza A/H3,15-44,2023,44,2023-11-05,2023 to 2024,17
0.2426662837582989,0.18090276901921443,0.3002932066373578,0.05549671273828825,0.4026952564591996,0.9963333333333333,45,Influenza A/H3,15-44,2023,45,2023-11-12,2023 to 2024,18
0.36885367188961604,0.3187553611094931,0.4148878032963159,0.23228419557272392,0.5001068877141881,1,46,Influenza A/H3,15-44,2023,46,2023-11-19,2023 to 2024,19
0.524716782966498,0.48210684137362025,0.5703594475590421,0.4040984306497606,0.6552845911440006,1,47,Influenza A/H3,15-44,2023,47,2023-11-26,2023 to 2024,20
0.5756707575589801,0.5180099521570647,0.6321570902582165,0.4243851856367443,0.7443105417890364,1,48,Influenza A/H3,15-44,2023,48,2023-12-03,2023 to 2024,21
0.48315358999868163,0.43917353816062343,0.527568067181531,0.36284199613079005,0.6172687580391378,1,49,Influenza A/H3,15-44,2023,49,2023-12-10,2023 to 2024,22
0.2863258681639076,0.26131394631000293,0.3121810987001352,0.21569973006148047,0.3615302430682695,1,50,Influenza A/H3,15-44,2023,50,2023-12-17,2023 to 2024,23
0.13676789447712334,0.10589785996716583,0.16998987214783035,0.046201589269980574,0.22958490904898174,0.9986666666666667,51,Influenza A/H3,15-44,2023,51,2023-12-24,2023 to 2024,24
0.07429778261969844,0.04721731378965299,0.10317819001763429,-0.005145981155403633,0.15563066981399074,0.965,52,Influenza A/H3,15-44,2023,52,2023-12-31,2023 to 2024,25
0.0832683258247946,0.06050010363433689,0.10535245753334421,0.01772840515446892,0.14348374764919233,0.995,53,Influenza A/H3,15-44,2024,1,2024-01-07,2023 to 2024,26
0.0998530611435613,0.07299165709395372,0.12582088530809843,0.02494254706614516,0.17688945326841626,0.9946666666666667,54,Influenza A/H3,15-44,2024,2,2024-01-14,2023 to 2024,27
0.11026598046735714,0.08842304328340211,0.13083854110914483,0.05068888770247524,0.17252685866500006,0.9996666666666667,55,Influenza A/H3,15-44,2024,3,2024-01-21,2023 to 2024,28
0.10291597662841934,0.0807476354888288,0.12422863757876601,0.039001093948273266,0.162657571188324,1,56,Influenza A/H3,15-44,2024,4,2024-01-28,2023 to 2024,29
0.031435336499976874,0.006514581314113199,0.057956161538478046,-0.04259051459796157,0.10602776258135764,0.798,57,Influenza A/H3,15-44,2024,5,2024-02-04,2023 to 2024,30
-0.1136837072829846,-0.13348781242308272,-0.09363955549913694,-0.16940022765286902,-0.057080384351756684,0,58,Influenza A/H3,15-44,2024,6,2024-02-11,2023 to 2024,31
-0.3004819526421274,-0.32656818488364103,-0.2722798916938416,-0.37669947649923474,-0.22438923464210273,0,59,Influenza A/H3,15-44,2024,7,2024-02-18,2023 to 2024,32
-0.4021587293655333,-0.43598535778599823,-0.36933547963435864,-0.49893768395148985,-0.3095220452586628,0,60,Influenza A/H3,15-44,2024,8,2024-02-25,2023 to 2024,33
-0.38812728545702013,-0.41326751194841305,-0.3635583660798829,-0.4612137993493941,-0.3176629341089697,0,61,Influenza A/H3,15-44,2024,9,2024-03-03,2023 to 2024,34
-0.28852603903621876,-0.3201147917800782,-0.25545118695729285,-0.3840272477885631,-0.1908403323711014,0,62,Influenza A/H3,15-44,2024,10,2024-03-10,2023 to 2024,35
-0.22388692415985156,-0.2662570133426587,-0.18308817979575287,-0.348358534410492,-0.10109990065605119,3.333333333333333e-4,63,Influenza A/H3,15-44,2024,11,2024-03-17,2023 to 2024,36
-0.22951868586110713,-0.26112421523268003,-0.19618567365460082,-0.32874250854524834,-0.13328441749601125,0,64,Influenza A/H3,15-44,2024,12,2024-03-24,2023 to 2024,37
-0.28102954239187694,-0.32035829578958275,-0.24169289830057794,-0.4147386500170386,-0.16492264986829652,0,65,Influenza A/H3,15-44,2024,13,2024-03-31,2023 to 2024,38
-0.31003233540127395,-0.36097418561744843,-0.2571863897585467,-0.4794810938843499,-0.15842824927105145,0,66,Influenza A/H3,15-44,2024,14,2024-04-07,2023 to 2024,39
-0.298101955839984,-0.34469991018726054,-0.25263334283986305,-0.44128809360610055,-0.16533397147570705,0,67,Influenza A/H3,15-44,2024,15,2024-04-14,2023 to 2024,40
-0.2533963245251436,-0.3051547509714587,-0.200753498102356,-0.40037741001594523,-0.10895464339921868,0,68,Influenza A/H3,15-44,2024,16,2024-04-21,2023 to 2024,41
-0.222227846758694,-0.28189017693552376,-0.15893279732652354,-0.40148940018295726,-0.04270999020258517,0.009,69,Influenza A/H3,15-44,2024,17,2024-04-28,2023 to 2024,42
-0.2084169457589753,-0.26302828552325797,-0.15424642391874932,-0.3616914816783766,-0.051922534745745395,0.004666666666666667,70,Influenza A/H3,15-44,2024,18,2024-05-05,2023 to 2024,43
-0.2104102353278816,-0.26504631485048313,-0.15544868198715922,-0.37276964735312346,-0.05133271916849606,0.005,71,Influenza A/H3,15-44,2024,19,2024-05-12,2023 to 2024,44
-0.1977353157547801,-0.2653115063661238,-0.1324326511218452,-0.39628322089196466,-0.009035934314691005,0.020333333333333332,72,Influenza A/H3,15-44,2024,20,2024-05-19,2023 to 2024,45
-0.16309706176748495,-0.22458405734630826,-0.10244207115417125,-0.3485244682834179,0.0193187845284204,0.03833333333333333,73,Influenza A/H3,15-44,2024,21,2024-05-26,2023 to 2024,46
-0.10998631328077813,-0.17144223382873536,-0.046450440555193095,-0.2945950051776706,0.07069973451785934,0.117,74,Influenza A/H3,15-44,2024,22,2024-06-02,2023 to 2024,47
-0.051074633496173805,-0.11880896589328438,0.01659915241916121,-0.2509482620577916,0.1435939165965029,0.30333333333333334,75,Influenza A/H3,15-44,2024,23,2024-06-09,2023 to 2024,48
0.0069248704734532485,-0.04715148209616171,0.06598565622307417,-0.15476799013902645,0.17980653418786224,0.534,76,Influenza A/H3,15-44,2024,24,2024-06-16,2023 to 2024,49
0.06660927013585805,0.00918351014865293,0.12611032942924583,-0.10027723279129695,0.23682541004134533,0.7786666666666666,77,Influenza A/H3,15-44,2024,25,2024-06-23,2023 to 2024,50
0.10813486039476161,0.03607842910253489,0.176744793999008,-0.08934601337186757,0.324571301561557,0.8506666666666667,78,Influenza A/H3,15-44,2024,26,2024-06-30,2023 to 2024,51
0.1232611304468958,0.0594667539850714,0.1937688199873142,-0.05803478522498943,0.33452504678914663,0.9046666666666666,79,Influenza A/H3,15-44,2024,27,2024-07-07,2024 to 2025,0
0.12228726574418736,0.05766685763220347,0.18930660673133815,-0.07398222165714596,0.33259509703603596,0.8913333333333333,80,Influenza A/H3,15-44,2024,28,2024-07-14,2024 to 2025,1
0.0881571329605284,0.01990696758178523,0.15799924574866064,-0.11645991549456745,0.30165620297395707,0.8053333333333333,81,Influenza A/H3,15-44,2024,29,2024-07-21,2024 to 2025,2
0.021694783097165438,-0.038674105143181925,0.07840970061488872,-0.1508176055584582,0.18825057819158345,0.6,82,Influenza A/H3,15-44,2024,30,2024-07-28,2024 to 2025,3
-0.0670539065961071,-0.12250757758702091,-0.006288808557203374,-0.23709350521205635,0.10120584224760783,0.22766666666666666,83,Influenza A/H3,15-44,2024,31,2024-08-04,2024 to 2025,4
-0.10849322341882695,-0.18383763371050166,-0.04151512447252714,-0.3258272616403814,0.08918542150598227,0.14033333333333334,84,Influenza A/H3,15-44,2024,32,2024-08-11,2024 to 2025,5
-0.1012819438111856,-0.17487393335670587,-0.038899251614233354,-0.29850518672018517,0.07826349263209251,0.147,85,Influenza A/H3,15-44,2024,33,2024-08-18,2024 to 2025,6
-0.051745543215483636,-0.11269331636083102,0.01359617650580447,-0.23761428266470774,0.12725176793761264,0.298,86,Influenza A/H3,15-44,2024,34,2024-08-25,2024 to 2025,7
0.014657351218214654,-0.04926617901483832,0.0797097840733435,-0.17839638203258135,0.20566454466203823,0.5563333333333333,87,Influenza A/H3,15-44,2024,35,2024-09-01,2024 to 2025,8
0.08529967800016403,0.028393702073697957,0.13990123610954908,-0.08224378948660145,0.257078096574822,0.844,88,Influenza A/H3,15-44,2024,36,2024-09-08,2024 to 2025,9
0.1512049458042377,0.09424798442606896,0.208670130338661,-0.019330543766401528,0.3228886362593239,0.9626666666666667,89,Influenza A/H3,15-44,2024,37,2024-09-15,2024 to 2025,10
0.1883795573712872,0.12404140154370957,0.25479322997745646,0.005214476910021423,0.3909911905937042,0.9766666666666667,90,Influenza A/H3,15-44,2024,38,2024-09-22,2024 to 2025,11
0.19266195816681342,0.13829899007812485,0.25023387969175204,0.03631288340020623,0.36896203879201617,0.9906666666666667,91,Influenza A/H3,15-44,2024,39,2024-09-29,2024 to 2025,12
0.1720195505761004,0.11771181611601778,0.2237643887063232,0.014855937122655743,0.3291247581800997,0.9866666666666667,92,Influenza A/H3,15-44,2024,40,2024-10-06,2024 to 2025,13
0.1441770347883531,0.08518955609025869,0.20180265035980027,-0.03263286325226184,0.3220965503244975,0.944,93,Influenza A/H3,15-44,2024,41,2024-10-13,2024 to 2025,14
0.11765731215868458,0.06545483254681694,0.16812840463331913,-0.030460436939354674,0.2676374842696794,0.93966666666666665,94,Influenza A/H3,15-44,2024,42,2024-10-20,2024 to 2025,15
0.09894642739086512,0.05001887210894829,0.14559893603738683,-0.04492759459401074,0.2352045988121035,0.905,95,Influenza A/H3,15-44,2024,43,2024-10-27,2024 to 2025,16
0.1081396771755645,0.05187882946636746,0.16108174967459532,-0.06148647375339942,0.265221887388238,0.9016666666666666,96,Influenza A/H3,15-44,2024,44,2024-11-03,2024 to 2025,17
0.14826138888827423,0.10203164969416911,0.19303603061254893,0.011688561690494106,0.2842307628492057,0.9833333333333333,97,Influenza A/H3,15-44,2024,45,2024-11-10,2024 to 2025,18
0.21297437962770882,0.17257535094964216,0.25355871800168295,0.09499890362005224,0.33692799862508677,0.9996666666666667,98,Influenza A/H3,15-44,2024,46,2024-11-17,2024 to 2025,19
0.2610388590042936,0.2124809549330473,0.3064177499983576,0.12447876175648943,0.4062688203938031,0.9996666666666667,99,Influenza A/H3,15-44,2024,47,2024-11-24,2024 to 2025,20
0.2800642566073126,0.24248067230747639,0.31880508308574385,0.1684826626118073,0.3985237355176933,1,100,Influenza A/H3,15-44,2024,48,2024-12-01,2024 to 2025,21
0.27478994419163394,0.2406329462725183,0.30900249997904283,0.17512441131673384,0.375220485395231,1,101,Influenza A/H3,15-44,2024,49,2024-12-08,2024 to 2025,22
0.2482099311607997,0.20824221243695407,0.28933164512262843,0.12990734210486524,0.366073117935611,1,102,Influenza A/H3,15-44,2024,50,2024-12-15,2024 to 2025,23
0.20168478394306133,0.16867533392648038,0.23535935111194384,0.10929429340900268,0.298350607705655,1,103,Influenza A/H3,15-44,2024,51,2024-12-22,2024 to 2025,24
0.1429472122119111,0.11487284597242198,0.17048754180318126,0.061880129949224295,0.2237501001312336,1,104,Influenza A/H3,15-44,2024,52,2024-12-29,2024 to 2025,25
0.09483242563574512,0.060831761653205474,0.1292981453405624,-0.0018020675576009726,0.19619064117590004,0.9736666666666667,105,Influenza A/H3,15-44,2025,2,2025-01-12,2024 to 2025,26
0.06592476406575276,0.03949122612733391,0.09372679118999372,-0.008770204567021909,0.14570983758283845,0.9566666666666667,106,Influenza A/H3,15-44,2025,3,2025-01-19,2024 to 2025,27
0.050394589911396004,0.026279721728791783,0.07544170752161472,-0.02031902022138259,0.12290626892867694,0.9176666666666666,107,Influenza A/H3,15-44,2025,4,2025-01-26,2024 to 2025,28
0.026172188259440343,-0.006201138379404503,0.05872686453495346,-0.06565465526672354,0.11711995017775398,0.707,108,Influenza A/H3,15-44,2025,5,2025-02-02,2024 to 2025,29
-0.012687645768441502,-0.03697701934821329,0.013481617510637589,-0.08829384008428165,0.06158644884522114,0.37033333333333335,109,Influenza A/H3,15-44,2025,6,2025-02-09,2024 to 2025,30
-0.05962730183859444,-0.08717981699632049,-0.03293207168719148,-0.1390996128735192,0.013197043439912034,0.058666666666666666,110,Influenza A/H3,15-44,2025,7,2025-02-16,2024 to 2025,31
-0.10212139357454975,-0.13461656949956624,-0.07038817624726845,-0.20273177644286486,-0.011192671902994215,0.012666666666666666,111,Influenza A/H3,15-44,2025,8,2025-02-23,2024 to 2025,32
-0.13672790281517821,-0.16210130233416353,-0.10977470823972091,-0.21365376357412322,-0.05959880689906493,3.333333333333333e-4,112,Influenza A/H3,15-44,2025,10,2025-03-09,2024 to 2025,33
-0.16235316930708432,-0.19333465697985797,-0.13251390651824924,-0.2576201374452388,-0.07272443773047221,0,113,Influenza A/H3,15-44,2025,11,2025-03-16,2024 to 2025,34
-0.19579876469308033,-0.23627689351734338,-0.15718215812363234,-0.31049113107517184,-0.08292979164481586,0.001,114,Influenza A/H3,15-44,2025,12,2025-03-23,2024 to 2025,35
-0.23930214579821563,-0.2716694431938209,-0.20738377539109787,-0.330941587188076,-0.14509650695785717,0,115,Influenza A/H3,15-44,2025,13,2025-03-30,2024 to 2025,36
-0.2887647254045076,-0.32469761379128514,-0.25047274819395504,-0.3980386385178391,-0.1820463679557693,0,116,Influenza A/H3,15-44,2025,14,2025-04-06,2024 to 2025,37
-0.3266557096490539,-0.37528335323506323,-0.2791547781177828,-0.46732358192787143,-0.19539555257519808,0,117,Influenza A/H3,15-44,2025,15,2025-04-13,2024 to 2025,38
-0.3520393904718171,-0.3961449624262805,-0.30924653968415927,-0.48572569774259405,-0.2275823040453503,0,118,Influenza A/H3,15-44,2025,16,2025-04-20,2024 to 2025,39
-0.36397750100849535,-0.4144459571912449,-0.31433335852516664,-0.5284036683177669,-0.22248721167500166,0,119,Influenza A/H3,15-44,2025,17,2025-04-27,2024 to 2025,40
-0.3589698728608002,-0.41549328723279744,-0.3007767031492108,-0.5466908114511528,-0.1876104623247507,0,120,Influenza A/H3,15-44,2025,18,2025-05-04,2024 to 2025,41
-0.33441706336639765,-0.384649278509163,-0.285202201909039,-0.4973579957140158,-0.18439538737321529,0,121,Influenza A/H3,15-44,2025,19,2025-05-11,2024 to 2025,42
-0.29639722365092025,-0.35437598148114036,-0.23929293239939164,-0.4783925037664716,-0.12892987685662677,3.333333333333333e-4,122,Influenza A/H3,15-44,2025,20,2025-05-18,2024 to 2025,43
-0.2577619220393834,-0.33222863030453076,-0.18625498425428821,-0.47134187408878225,-0.051463505514389475,0.008,123,Influenza A/H3,15-44,2025,21,2025-05-25,2024 to 2025,44
-0.22450218932462396,-0.2937727717192703,-0.15718848699742582,-0.4195362696444507,-0.029687613426285606,0.012,124,Influenza A/H3,15-44,2025,22,2025-06-01,2024 to 2025,45
-0.192660342914448,-0.2644903991233264,-0.12771239176204896,-0.38697151185375067,0.004609034963518131,0.027,125,Influenza A/H3,15-44,2025,23,2025-06-08,2024 to 2025,46
-0.16713059037359357,-0.24629597283605542,-0.09481954765378475,-0.3870896427978969,0.06167544153943635,0.06266666666666666,126,Influenza A/H3,15-44,2025,24,2025-06-15,2024 to 2025,47
-0.14386464807756916,-0.21406752522643202,-0.07754291442235894,-0.3438993714027682,0.06720571279404221,0.07766666666666666,127,Influenza A/H3,15-44,2025,25,2025-06-22,2024 to 2025,48
-0.12159872655446446,-0.19373191685690694,-0.05136362558346297,-0.34653864951566726,0.09841927824896304,0.12733333333333333,128,Influenza A/H3,15-44,2025,26,2025-06-29,2024 to 2025,49
-0.08993257810482702,-0.17595524284379527,-0.014133900237214947,-0.3451476253249028,0.15484043351260515,0.218,129,Influenza A/H3,15-44,2025,27,2025-07-06,2025 to 2026,0
-0.05209915347783145,-0.128365161153074,0.02159584968953543,-0.2756638831503904,0.1688199645885777,0.313,130,Influenza A/H3,15-44,2025,28,2025-07-13,2025 to 2026,1
-0.009943917646637157,-0.08262008378700703,0.07037101561338832,-0.23303306066082471,0.21034580085957078,0.468,131,Influenza A/H3,15-44,2025,29,2025-07-20,2025 to 2026,2
0.032145544526541725,-0.04965270714737602,0.11193706843475448,-0.20458119580932968,0.2783629848663368,0.5986666666666667,132,Influenza A/H3,15-44,2025,30,2025-07-27,2025 to 2026,3
0.06131935346224926,-0.012901548034408572,0.13464471341864065,-0.14845320215981925,0.2750012478720219,0.7076666666666667,133,Influenza A/H3,15-44,2025,31,2025-08-03,2025 to 2026,4
0.08967593618377578,0.017054259072089795,0.1581792829086921,-0.1306568066836631,0.3004702006849153,0.799,134,Influenza A/H3,15-44,2025,32,2025-08-10,2025 to 2026,5
0.14153430054072969,0.06122276139202065,0.21638341251428939,-0.0988329442992235,0.3752407913183399,0.8786666666666667,135,Influenza A/H3,15-44,2025,33,2025-08-17,2025 to 2026,6
0.2213230929367178,0.15079646165962513,0.2891036749909451,0.009893938940349373,0.42587932358490876,0.981,136,Influenza A/H3,15-44,2025,34,2025-08-24,2025 to 2026,7
0.3300567689964531,0.2624845500848353,0.39285687694303895,0.14283722875937543,0.5205757189766783,0.9993333333333333,137,Influenza A/H3,15-44,2025,35,2025-08-31,2025 to 2026,8
0.4502944952937369,0.38002258735673666,0.520969057244047,0.2435342440033374,0.6621506602850965,1,138,Influenza A/H3,15-44,2025,36,2025-09-07,2025 to 2026,9
0.5806937819305407,0.5189696509462086,0.6460387533952666,0.41123261891427876,0.7784637861123556,1,139,Influenza A/H3,15-44,2025,37,2025-09-14,2025 to 2026,10
0.7038722509687898,0.6436553947981771,0.7574856669574797,0.5476618705728947,0.881491692567789,1,140,Influenza A/H3,15-44,2025,38,2025-09-21,2025 to 2026,11
0.7247594377218274,0.6651589405205174,0.7858600481598179,0.5596259498045372,0.9188123570322048,1,141,Influenza A/H3,15-44,2025,39,2025-09-28,2025 to 2026,12
0.6315899969910492,0.5883224682806911,0.6783928391741667,0.507380263347991,0.7700742073804628,1,142,Influenza A/H3,15-44,2025,40,2025-10-05,2025 to 2026,13
0.4556816687462586,0.4215279967609993,0.488744029293783,0.3569274383353953,0.5555127990286234,1,143,Influenza A/H3,15-44,2025,41,2025-10-12,2025 to 2026,14
0.3295541337164809,0.2894211707702017,0.3672189957316023,0.20702508564689975,0.4418342802989431,1,144,Influenza A/H3,15-44,2025,42,2025-10-19,2025 to 2026,15
0.28221481688447847,0.25033867183326586,0.31387119084802806,0.1902162027082773,0.37595444438844444,1,145,Influenza A/H3,15-44,2025,43,2025-10-26,2025 to 2026,16
0.30347376964496275,0.24782941699604977,0.361513184325839,0.13276447492246876,0.47220509913954345,0.9996666666666667,146,Influenza A/H3,15-44,2025,44,2025-11-02,2025 to 2026,17
-1.3929010673817035,-1.4476437216983185,-1.3389833390343573,-1.5414001368356827,-1.2466453212226487,0,2,Influenza A/H3,45-64,2023,2,2023-01-15,2022 to 2023,1
-1.2471395206479863,-1.2885416299087757,-1.2078595541664592,-1.3701076381123878,-1.132798135923685,0,3,Influenza A/H3,45-64,2023,3,2023-01-22,2022 to 2023,2
-1.0611995590209955,-1.1052700449162944,-1.0218300064042083,-1.1935841669797005,-0.9443227945986318,0,4,Influenza A/H3,45-64,2023,4,2023-01-29,2022 to 2023,3
-0.851223534995688,-0.9044771969297645,-0.7970212605000097,-1.0136517544117378,-0.6966074340779063,0,5,Influenza A/H3,45-64,2023,5,2023-02-05,2022 to 2023,4
-0.6657801281784435,-0.7319861515510064,-0.6049552582633121,-0.861529932633675,-0.47716119133418056,0,6,Influenza A/H3,45-64,2023,6,2023-02-12,2022 to 2023,5
-0.5230827200444388,-0.5855558194988664,-0.4632975845253898,-0.7201728867394658,-0.3464722485203517,0,7,Influenza A/H3,45-64,2023,7,2023-02-19,2022 to 2023,6
-0.42484738820861845,-0.4921972927124644,-0.35411042518133173,-0.6286056220494278,-0.22054217985872784,0,8,Influenza A/H3,45-64,2023,8,2023-02-26,2022 to 2023,7
-0.35880465321213706,-0.4355049292837981,-0.28111950872016145,-0.5914486538297435,-0.13213991232252237,3.333333333333333e-4,9,Influenza A/H3,45-64,2023,9,2023-03-05,2022 to 2023,8
-0.3266004283280436,-0.4029414700886602,-0.25318351065741884,-0.5591856755988539,-0.11020667008937075,6.666666666666666e-4,10,Influenza A/H3,45-64,2023,10,2023-03-12,2022 to 2023,9
-0.3255855053087805,-0.4024557175163508,-0.24405027167921967,-0.5674614847682815,-0.10223578845628199,0.0023333333333333335,11,Influenza A/H3,45-64,2023,11,2023-03-19,2022 to 2023,10
-0.30812324043448086,-0.39704751796204907,-0.22329540191208816,-0.585082680695636,-0.07136722775707792,0.005,12,Influenza A/H3,45-64,2023,12,2023-03-26,2022 to 2023,11
-0.2785639758362185,-0.36210825569394445,-0.1983751280725636,-0.54735206751465,-0.044503565534605515,0.009,13,Influenza A/H3,45-64,2023,13,2023-04-02,2022 to 2023,12
-0.2279500785403965,-0.31304859930678897,-0.14760546684199521,-0.5006414881115718,0.0036076269008964283,0.027666666666666666,14,Influenza A/H3,45-64,2023,14,2023-04-09,2022 to 2023,13
-0.16489225283589726,-0.25431631092991186,-0.07715616644365887,-0.4593374091469229,0.0882912046777441,0.098,15,Influenza A/H3,45-64,2023,15,2023-04-16,2022 to 2023,14
-0.08064287001065734,-0.16871887841201477,2.913863235656511e-4,-0.3436756483279936,0.15739202028198948,0.25066666666666665,16,Influenza A/H3,45-64,2023,16,2023-04-23,2022 to 2023,15
0.011499139210657455,-0.07288860885332869,0.09422684621093085,-0.24668762271097605,0.2519862891493343,0.543,17,Influenza A/H3,45-64,2023,17,2023-04-30,2022 to 2023,16
0.09775833691629598,0.010741461106403796,0.18281877769711966,-0.1690743487664571,0.360355412589194,0.7713333333333333,18,Influenza A/H3,45-64,2023,18,2023-05-07,2022 to 2023,17
0.16923504421257807,0.08393244839067465,0.2537291170513154,-0.08162951001505823,0.41941426820099637,0.9113333333333333,19,Influenza A/H3,45-64,2023,19,2023-05-14,2022 to 2023,18
0.22549741529330455,0.14104451541490323,0.31058203112050004,-0.018718833678605395,0.485305127614282,0.964,20,Influenza A/H3,45-64,2023,20,2023-05-21,2022 to 2023,19
0.25300812527463445,0.1691769627588989,0.3447690171303297,-0.0042134950227230164,0.5387406893635096,0.9726666666666667,21,Influenza A/H3,45-64,2023,21,2023-05-28,2022 to 2023,20
0.254389983568762,0.17264257399934418,0.3375766281267786,0.014852525832459185,0.526339668617987,0.9806666666666667,22,Influenza A/H3,45-64,2023,22,2023-06-04,2022 to 2023,21
0.2306855369008327,0.15070608764459825,0.31241585168918595,0.003357091601452685,0.49288763820868275,0.9773333333333334,23,Influenza A/H3,45-64,2023,23,2023-06-11,2022 to 2023,22
0.19668013523919325,0.11095858678964857,0.2808092817941866,-0.03554119391094084,0.46604981810648644,0.9426666666666667,24,Influenza A/H3,45-64,2023,24,2023-06-18,2022 to 2023,23
0.1608995338157213,0.08077139138873524,0.23347954853586322,-0.06142101738448748,0.3928674905862857,0.9143333333333333,25,Influenza A/H3,45-64,2023,25,2023-06-25,2022 to 2023,24
0.11891961563337161,0.042621931050091766,0.19221209149587476,-0.10597009881917109,0.3453440520835337,0.8576666666666667,26,Influenza A/H3,45-64,2023,26,2023-07-02,2022 to 2023,25
0.08385544398394817,0.004919737871645957,0.16130496718645818,-0.15700281709797087,0.3128292441149165,0.7623333333333333,27,Influenza A/H3,45-64,2023,27,2023-07-09,2023 to 2024,0
