y,lb_50,ub_50,lb_95,ub_95,prop,time,pathogen,Year,Week,date,season,day_of_year,plot_label,peak_time,day_shifted,H3_sum,flu_pos_sum,Season,gr,gr_smooth
0.3936046346424127,0.31021419055607713,0.47717227597071865,0.1533528710761499,0.6444700931519168,0.9993333333333333,235,H3_sum,2016,51,2016-12-19,2016/17,354,Pre-pandemic,347,7,386,414,2016/17,0.4960854477241669,0.6735402722353857
0.33598052461444095,0.2565781829769773,0.41793820012026184,0.10336640799225683,0.579237079477075,0.9973333333333333,236,H3_sum,2016,52,2016-12-26,2016/17,361,Pre-pandemic,347,14,432,441,2016/17,0.1125606396676968,0.4890362941900845
0.27458758023387597,0.1965155004416892,0.3524586897976434,0.050112650896469144,0.5079499753675537,0.992,237,H3_sum,2017,1,2017-01-02,2016/17,367,Pre-pandemic,347,20,680,688,2016/17,0.4535828032437055,0.39497084820965794
0.17237797990874393,0.09752813602688004,0.24475648908494163,-0.039367264610705915,0.39428372800485273,0.9425555555555556,238,H3_sum,2017,2,2017-01-09,2016/17,374,Pre-pandemic,347,27,922,949,2016/17,0.3044138313635025,0.34166068049976794
0.04338947677600258,-0.031005550485669664,0.11692885726711655,-0.17126072123123628,0.2542295627475788,0.6524444444444445,239,H3_sum,2017,3,2017-01-16,2016/17,381,Pre-pandemic,347,34,717,728,2016/17,-0.2514383766565664,0.1547797244045846
-0.031020252914067292,-0.10414431771631638,0.04193616689423618,-0.2440430325408165,0.18228420136760476,0.39,240,H3_sum,2017,4,2017-01-23,2016/17,388,Pre-pandemic,347,41,806,828,2016/17,0.11699250340102597,0.15588769033791688
-0.11367450222119402,-0.1881916517007718,-0.03861523510232745,-0.32931254407391336,0.10229045712268615,0.152,241,H3_sum,2017,5,2017-01-30,2016/17,395,Pre-pandemic,347,48,768,866,2016/17,-0.04828787128491893,0.030420021705760775
-0.19097556913698854,-0.2688211291723599,-0.1177758480740585,-0.4162065255556894,0.024780514726733222,0.04211111111111111,242,H3_sum,2017,6,2017-02-06,2016/17,402,Pre-pandemic,347,55,524,602,2016/17,-0.3822374271965157,-0.14124279293424374
-0.2333623447024742,-0.30962840326217034,-0.1547264723435542,-0.46236041603736466,-0.004167375067127598,0.02188888888888889,243,H3_sum,2017,7,2017-02-13,2016/17,409,Pre-pandemic,347,62,376,400,2016/17,-0.33182744033182987,-0.16134005885305963
-0.2605892320182499,-0.3419104345197359,-0.1812830901426159,-0.5054854989992873,-0.025666012932964815,0.015111111111111112,244,H3_sum,2017,8,2017-02-20,2016/17,416,Pre-pandemic,347,69,429,457,2016/17,0.13183492652118836,-0.15762945307301904
-0.33370599078667373,-0.419234890348946,-0.24747446199031176,-0.582324934811424,-0.09052536701970522,0.003777777777777778,245,H3_sum,2017,9,2017-02-27,2016/17,423,Pre-pandemic,347,76,303,329,2016/17,-0.34762720793372154,-0.2324642872352197
-0.3984494619452428,-0.48892484908864176,-0.3098297452954464,-0.6634787862892115,-0.15011319842658946,7.777777777777777e-4,246,H3_sum,2017,10,2017-03-06,2016/17,430,Pre-pandemic,347,83,131,166,2016/17,-0.8381023932941034,-0.3464305287596166
-0.4260714967324959,-0.5162695029192972,-0.3361715029929544,-0.7076440335185684,-0.15803847669357102,0.0011111111111111111,247,H3_sum,2017,11,2017-03-13,2016/17,437,Pre-pandemic,347,90,83,98,2016/17,-0.45591568890825174,-0.3774525909037221
-0.4337660336832143,-0.5323253055267061,-0.33884908273411485,-0.7109429712701824,-0.1628435841654462,8.888888888888889e-4,248,H3_sum,2017,12,2017-03-20,2016/17,444,Pre-pandemic,347,97,63,81,2016/17,-0.2753239323142349,-0.4792423056125779
-0.4357994720109195,-0.535794941869854,-0.3388170125218616,-0.7323996639964614,-0.15037751328152793,0.0012222222222222222,249,H3_sum,2017,13,2017-03-27,2016/17,451,Pre-pandemic,347,104,34,68,2016/17,-0.6154233852576965,-0.5461913499435717
-0.4195752659105172,-0.5224415358036415,-0.3184330741087755,-0.7233249303472593,-0.12691895440005813,0.0035555555555555557,250,H3_sum,2017,14,2017-04-03,2016/17,458,Pre-pandemic,347,111,38,64,2016/17,0.11091689784318408,-0.30893652715924974
-0.3791072996254363,-0.48420435832707864,-0.2748823179320655,-0.6875458659704602,-0.0827151065288676,0.007,251,H3_sum,2017,15,2017-04-10,2016/17,465,Pre-pandemic,347,118,0,38,2016/17,-5.942799375126701,-1.6806574487138624
-0.29501339290348505,-0.39716181347959584,-0.19224598920416225,-0.6065596066907787,0.008305199074979706,0.027555555555555555,252,H3_sum,2017,16,2017-04-17,2016/17,472,Pre-pandemic,347,125,16,41,2016/17,5.081404364984463,-0.3414753743891876
-0.22068640995962063,-0.32775221664788595,-0.11840425924919062,-0.5366157505901171,0.07594160372389956,0.07255555555555555,253,H3_sum,2017,17,2017-04-24,2016/17,479,Pre-pandemic,347,132,18,49,2016/17,0.11709266628136276,-0.1583463615044228
-0.14443247137544923,-0.2505948269305781,-0.035751336582857896,-0.4576360186530933,0.16351435787420465,0.18511111111111112,254,H3_sum,2017,18,2017-05-01,2016/17,486,Pre-pandemic,347,139,0,36,2016/17,-5.198497031265826,-1.4856998437816755
-0.03549564382137582,-0.14133573164107005,0.073153304101231,-0.35137286886438435,0.28392771867189115,0.412,255,H3_sum,2017,19,2017-05-08,2016/17,493,Pre-pandemic,347,146,0,36,2016/17,0,0
0.0802962558174729,-0.02938479903119895,0.18833540691717088,-0.24389862006149637,0.4044833065141378,0.6867777777777778,256,H3_sum,2017,20,2017-05-15,2016/17,500,Pre-pandemic,347,153,0,49,2016/17,0,-1.2703510912461158
0.17068812737869354,0.061369138603159346,0.27445599213617256,-0.1491972916599802,0.49877632383929627,0.8517777777777777,257,H3_sum,2017,40,2017-10-02,2017/18,275,Pre-pandemic,352,-77,8,34,2017/18,4.394449154672438,-0.20101196914834718
0.20533954229386264,0.10117039636416136,0.31568744538178994,-0.10575647458241882,0.5269814064627729,0.9053333333333333,258,H3_sum,2017,41,2017-10-09,2017/18,282,Pre-pandemic,352,-70,16,36,2017/18,0.6869552103120243,1.2703510912461158
0.2069254929418276,0.1029884553680881,0.31681200631738926,-0.09294839869905444,0.5278079924139367,0.9086666666666666,259,H3_sum,2017,42,2017-10-16,2017/18,289,Pre-pandemic,352,-63,16,22,2017/18,0,1.2703510912461158
0.19113406636703667,0.0882202680397779,0.2955115592265548,-0.11082918148904598,0.5065762941082423,0.8871111111111111,260,H3_sum,2017,43,2017-10-23,2017/18,296,Pre-pandemic,352,-56,19,24,2017/18,0.1708690630621668,1.3130683570116575
0.16687087925836397,0.06449061241063847,0.2736378980269648,-0.13390218563058207,0.47987737876967407,0.8635555555555555,261,H3_sum,2017,44,2017-10-30,2017/18,303,Pre-pandemic,352,-49,20,26,2017/18,0.051031480012445826,0.22721393834665923
0.1507953284492516,0.05003575875488908,0.25169106552383547,-0.15048862870713875,0.45493099498090306,0.8362222222222222,262,H3_sum,2017,45,2017-11-06,2017/18,310,Pre-pandemic,352,-42,22,35,2017/18,0.09485779345867705,0.07918958413332242
0.1455361051388464,0.04516362048504263,0.25037574832338383,-0.15524078299002061,0.4422009348415727,0.8284444444444444,263,H3_sum,2017,46,2017-11-13,2017/18,317,Pre-pandemic,352,-35,30,54,2017/18,0.30894756323112293,0.15642647494110315
0.165007656828716,0.06141604837156989,0.2627886860672817,-0.1351484156092055,0.45679785247877586,0.86,264,H3_sum,2017,47,2017-11-20,2017/18,324,Pre-pandemic,352,-28,14,84,2017/18,-0.7583503743707075,-0.07587838441711542
0.21170278092541084,0.11148957079049593,0.30895627309901097,-0.07382102028653258,0.4898364915786866,0.9245555555555556,265,H3_sum,2017,48,2017-11-27,2017/18,331,Pre-pandemic,352,-21,27,78,2017/18,0.6533589305015327,0.07470347820515627
0.26827703469300856,0.17463785759337613,0.3653652124864297,-0.009889438525750404,0.5528774705819293,0.9696666666666667,266,H3_sum,2017,49,2017-12-04,2017/18,338,Pre-pandemic,352,-14,33,175,2017/18,0.1999995544973619,0.10098891846482752
0.317222833628116,0.22479533339928248,0.41511123539152983,0.057921908316334404,0.6020920198094382,0.9912222222222222,267,H3_sum,2017,50,2017-12-11,2017/18,345,Pre-pandemic,352,-7,58,310,2017/18,0.5626323814748483,0.16441012302575886
0.34174849874594493,0.2538486618207243,0.43090221530858686,0.07717604176415163,0.6196679951394706,0.9933333333333333,268,H3_sum,2017,51,2017-12-18,2017/18,352,Pre-pandemic,352,0,146,813,2017/18,0.9221256548987883,0.5845291303431328
0.316852528146391,0.23203399152428061,0.4071905729255636,0.061425894320295,0.5857562710404033,0.9921111111111112,269,H3_sum,2017,52,2017-12-25,2017/18,359,Pre-pandemic,352,7,261,1117,2017/18,0.5806121569484295,0.566342436954857
0.25182735669892065,0.16651838883616898,0.3377343945774536,-0.005562598364333079,0.5092010065829781,0.9731111111111111,270,H3_sum,2018,1,2018-01-01,2017/18,366,Pre-pandemic,352,14,308,2034,2017/18,0.16552092989753903,0.5577227808049012
0.1832828966332838,0.09661379472229847,0.2701461719262688,-0.0693993660385572,0.43362605692014083,0.9211111111111111,271,H3_sum,2018,2,2018-01-08,2017/18,373,Pre-pandemic,352,21,213,2387,2017/18,-0.36866286649805097,0.32489896881167646
0.15309752368834006,0.0694504247999217,0.23497201851530325,-0.09241341036358164,0.39225562585610607,0.8896666666666667,272,H3_sum,2018,3,2018-01-15,2017/18,380,Pre-pandemic,352,28,410,2426,2017/18,0.6546394932934422,0.25802742841033993
0.09317287267275587,0.015337476712536047,0.1747761674592001,-0.13761695479102207,0.32633508550717094,0.7887777777777778,273,H3_sum,2018,4,2018-01-22,2017/18,387,Pre-pandemic,352,35,607,2510,2017/18,0.39229248973837483,0.21094751160782627
0.048549838282532676,-0.03364674884276808,0.1273290363094428,-0.19238823255442156,0.2818940763503933,0.6555555555555556,274,H3_sum,2018,5,2018-01-29,2017/18,394,Pre-pandemic,352,42,227,2230,2017/18,-0.9833030730248756,-0.07625848912277738
0.11796447321363068,0.039610682374536355,0.19634944982964053,-0.1089819769577907,0.35361179263224357,0.8442222222222222,275,H3_sum,2018,6,2018-02-05,2017/18,401,Pre-pandemic,352,49,308,1826,2017/18,0.3050339564911095,0.09216571662451271
0.16980148244636117,0.09420055009970874,0.24817061724333467,-0.05186191957591577,0.40782487001658063,0.9296666666666666,276,H3_sum,2018,7,2018-02-12,2017/18,408,Pre-pandemic,352,56,705,1958,2017/18,0.8279152311223725,0.1354846510817453
0.09287834844579779,0.01857572935322338,0.16629623707893537,-0.13023271601674882,0.3154779301315581,0.7972222222222223,277,H3_sum,2018,8,2018-02-19,2017/18,415,Pre-pandemic,352,63,877,2540,2017/18,0.21828137423234106,0.09198187220523686
-0.023241965149746857,-0.10093928147960396,0.051360413597145715,-0.2504136577201498,0.19830140939996985,0.4206666666666667,278,H3_sum,2018,9,2018-02-26,2017/18,422,Pre-pandemic,352,70,567,1686,2017/18,-0.43608535593735365,0.22878630147711732
-0.04278774149238451,-0.12240409662075402,0.03373587463263439,-0.27499474663603496,0.17790577202494082,0.3526666666666667,279,H3_sum,2018,10,2018-03-05,2017/18,429,Pre-pandemic,352,77,302,2052,2017/18,-0.629777566627356,-0.004916579302499002
0.025881733771988102,-0.05162926729463457,0.10514008236113748,-0.19848820681910517,0.25351673680273473,0.5907777777777777,280,H3_sum,2018,11,2018-03-12,2017/18,436,Pre-pandemic,352,84,644,1703,2017/18,0.7570959051602186,-0.022621410793037477
-0.013825490709315158,-0.09096907247287866,0.06560471537996948,-0.23472049254705546,0.22109956503841466,0.45344444444444443,281,H3_sum,2018,12,2018-03-19,2017/18,443,Pre-pandemic,352,91,559,1327,2017/18,-0.1415256455202454,-0.11257316573118406
-0.11918433436389542,-0.20527053050352384,-0.0397124617806639,-0.36060378213875566,0.12047522738630717,0.1622222222222222,282,H3_sum,2018,13,2018-03-26,2017/18,450,Pre-pandemic,352,98,586,1007,2017/18,0.04716207544978394,0.008238692115600275
-0.3022400782436856,-0.3877255832223043,-0.21747285615933176,-0.5590314501136675,-0.0571208193573553,0.00811111111111111,283,H3_sum,2018,14,2018-04-02,2017/18,457,Pre-pandemic,352,105,493,846,2017/18,-0.17277843025230313,0.1224884762093635
-0.513482038545622,-0.6043416266353128,-0.42266278084583475,-0.7820632179523928,-0.24712873968774354,0,284,H3_sum,2018,15,2018-04-09,2017/18,464,Pre-pandemic,352,112,290,594,2017/18,-0.530486302102722,-0.19940707560637166
-0.6873786428088979,-0.7822179145432517,-0.5936969789883269,-0.9858994027472179,-0.4183909458002099,0,285,H3_sum,2018,16,2018-04-16,2017/18,471,Pre-pandemic,352,119,109,283,2017/18,-0.9779607982883333,-0.4085158637983936
-0.7843832249609457,-0.88735626347821,-0.6807897722190203,-1.103835399905326,-0.4943630172804565,0,286,H3_sum,2018,17,2018-04-23,2017/18,478,Pre-pandemic,352,126,55,117,2017/18,-0.6831151766801562,-0.5910851768308787
-0.7986248442583401,-0.9043012705442599,-0.6902647420852285,-1.1226997610220655,-0.4962594046155036,0,287,H3_sum,2018,18,2018-04-30,2017/18,485,Pre-pandemic,352,133,0,68,2017/18,-6.311734809152915,-2.1258242715560316
-0.704651706820526,-0.8225916847910679,-0.5965656086001127,-1.0534363539787184,-0.3980513296844488,0,288,H3_sum,2018,19,2018-05-07,2017/18,492,Pre-pandemic,352,140,0,61,2017/18,0,-1.9932026960303513
-0.5696510138869025,-0.6822982650057041,-0.4545426953807661,-0.9098843970015591,-0.2510165932461906,5.555555555555556e-4,289,H3_sum,2018,20,2018-05-14,2017/18,499,Pre-pandemic,352,147,0,44,2017/18,0,-1.7487124964582677
-0.41495722111397526,-0.5286624138582396,-0.3011315259322412,-0.7619075070533485,-0.08740433311587209,0.006888888888888889,290,H3_sum,2018,22,2018-05-28,2017/18,513,Pre-pandemic,352,161,0,0,2017/18,0,-1.5779337022882287
-0.2567363779517081,-0.3721412649271199,-0.14357627452124982,-0.5998658476929511,0.08257645796936941,0.06677777777777778,291,H3_sum,2018,25,2018-06-18,2017/18,534,Pre-pandemic,352,182,0,0,2017/18,0,0
-0.1092122336788901,-0.22431771801724612,0.008937669495557271,-0.45552947569686736,0.2434100754451497,0.26744444444444443,292,H3_sum,2018,40,2018-10-01,2018/19,274,Pre-pandemic,379,-105,0,17,2018/19,0,0
0.022199420852122953,-0.09439155028766452,0.1415050600346906,-0.3124808413630468,0.37453704418755807,0.5524444444444444,293,H3_sum,2018,41,2018-10-08,2018/19,281,Pre-pandemic,379,-98,0,18,2018/19,0,0
0.12452137817642295,0.0056068858341633,0.24150437652630502,-0.21843037137329246,0.48602766562360955,0.7602222222222222,294,H3_sum,2018,42,2018-10-15,2018/19,288,Pre-pandemic,379,-91,0,23,2018/19,0,0
0.19183979575370236,0.0749311416164043,0.31539703638871897,-0.13516214580378952,0.5582401519707629,0.8692222222222222,295,H3_sum,2018,43,2018-10-22,2018/19,295,Pre-pandemic,379,-84,30,42,2018/19,5.707110264748875,1.4267775661872188
0.22182391060778495,0.10517893592818572,0.33936392130303666,-0.11097038054884426,0.5778486435495975,0.8982222222222223,296,H3_sum,2018,44,2018-10-29,2018/19,302,Pre-pandemic,379,-77,0,48,2018/19,-5.707110264748875,0
0.23416067808524244,0.11610860349215729,0.3517055769986671,-0.10494547419365033,0.5798720419210992,0.9114444444444444,297,H3_sum,2018,45,2018-11-05,2018/19,309,Pre-pandemic,379,-70,7,86,2018/19,4.2626798770413155,1.065669969260329
0.2179437134239205,0.10064095716182664,0.3333050896974166,-0.12473701826345686,0.5603765467146217,0.8963333333333333,298,H3_sum,2018,46,2018-11-12,2018/19,316,Pre-pandemic,379,-63,2,96,2018/19,-1.2181574393178922,0.761130609430856
0.19442443384819308,0.07984127140106073,0.3103909177162234,-0.14399932675334826,0.5396730399401334,0.8711111111111111,299,H3_sum,2018,47,2018-11-19,2018/19,323,Pre-pandemic,379,-56,1,111,2018/19,-0.6466271649250525,-0.8273037479876261
0.17739886645368885,0.06561749416973062,0.293025285590804,-0.15404463764032916,0.514839173966679,0.8555555555555555,300,H3_sum,2018,48,2018-11-26,2018/19,330,Pre-pandemic,379,-49,35,166,2018/19,3.462890950667495,1.4651965558664666
0.17286866907227094,0.059449921169421716,0.2853739096082416,-0.1553024304296777,0.49501948821762926,0.8522222222222222,301,H3_sum,2018,49,2018-12-03,2018/19,337,Pre-pandemic,379,-42,13,215,2018/19,-0.9855889002647144,0.153129361539959
0.20625005816694642,0.09848984053456067,0.3170913701210043,-0.11884186607487139,0.527052577565816,0.893,302,H3_sum,2018,50,2018-12-10,2018/19,344,Pre-pandemic,379,-35,0,284,2018/19,-4.875197323201151,-0.7611306094308559
0.29241135497788995,0.1867156823058781,0.4009397388866267,-0.025695434045097013,0.607233357321525,0.9642222222222222,303,H3_sum,2018,51,2018-12-17,2018/19,351,Pre-pandemic,379,-28,3,579,2018/19,3.4339872044851463,0.2590229829216939
0.3933605372653928,0.2887775110933978,0.4968235415514376,0.09241011286380481,0.6970093315627791,0.9956666666666667,304,H3_sum,2018,52,2018-12-24,2018/19,358,Pre-pandemic,379,-21,1,744,2018/19,-1.0360919316867756,-0.8657227376668738
0.49092867019916975,0.3953262696875445,0.5879725377477611,0.2130182243245012,0.781867349787131,0.9998888888888889,305,H3_sum,2018,1,2018-12-31,2018/19,365,Pre-pandemic,379,-14,67,1328,2018/19,4.110873864173311,0.40839295344263293
0.5408162212563326,0.44918457201705875,0.63601864373965,0.2780080351489143,0.825282938859939,0.9998888888888889,306,H3_sum,2019,2,2019-01-07,2018/19,372,Pre-pandemic,379,-7,79,1906,2018/19,0.1645288307959722,1.6683244919419136
0.560570824471744,0.46915368888250986,0.6544218057270637,0.300497480986171,0.8320578281896428,1,307,H3_sum,2019,3,2019-01-14,2018/19,379,Pre-pandemic,379,0,143,1875,2018/19,0.592830811788797,0.9580353937678263
0.5509901659764473,0.461677130490308,0.6339099717008772,0.297812944884902,0.8065962663826463,1,308,H3_sum,2019,4,2019-01-21,2018/19,386,Pre-pandemic,379,7,217,2191,2018/19,0.4168143903218409,1.3212619742699805
0.4962772663328834,0.4120755062315251,0.5787584484690786,0.24890697852410945,0.7485828307974628,1,309,H3_sum,2019,5,2019-01-28,2018/19,393,Pre-pandemic,379,14,466,2491,2018/19,0.7640421264944491,0.4845540398502648
0.3611511286380811,0.2840657476393418,0.44218277029847286,0.13232712105847222,0.6000649123326293,0.9991111111111111,310,H3_sum,2019,6,2019-02-04,2018/19,400,Pre-pandemic,379,21,926,2787,2018/19,0.686582016797528,0.6150673363506538
0.13855301401348497,0.06332494671283029,0.21362794598279877,-0.08737560323528983,0.36304839241335596,0.8883333333333333,311,H3_sum,2019,7,2019-02-11,2018/19,407,Pre-pandemic,379,28,919,2955,2018/19,-0.007587289812159481,0.46496281095041464
-0.05663736667180208,-0.13472997296492872,0.01970367944395135,-0.2841547194160456,0.16760070046211153,0.30777777777777776,312,H3_sum,2019,8,2019-02-18,2018/19,414,Pre-pandemic,379,35,658,2073,2018/19,-0.3340380349019903,0.27724970464445686
-0.14530456739677655,-0.22067206464567324,-0.07105649517803525,-0.37268755841789647,0.06703842077876505,0.09177777777777778,313,H3_sum,2019,9,2019-02-25,2018/19,421,Pre-pandemic,379,42,742,1336,2018/19,0.12012710951401435,0.11627095039934814
-0.20171664498326125,-0.27670069131191966,-0.1251138873043045,-0.41999259512069814,0.016211436160103954,0.036,314,H3_sum,2019,10,2019-03-04,2018/19,428,Pre-pandemic,379,49,450,913,2018/19,-0.5000142246772009,-0.18037810996933407
-0.16226968868259029,-0.23739214691528576,-0.08293330815239974,-0.3843959952425104,0.0605815091796639,0.07922222222222222,315,H3_sum,2019,11,2019-03-11,2018/19,435,Pre-pandemic,379,56,279,681,2018/19,-0.47789963975661043,-0.2979561974554468
-0.06760027515211853,-0.14513674148787947,0.009088707323058332,-0.29309714943562476,0.1659737262756173,0.27666666666666667,316,H3_sum,2019,12,2019-03-18,2018/19,442,Pre-pandemic,379,63,426,703,2018/19,0.4231039199635898,-0.10867070873905178
-0.044051755168585505,-0.12530205298613262,0.03615245667299938,-0.2772734396788504,0.1918882005965729,0.354,317,H3_sum,2019,13,2019-03-25,2018/19,449,Pre-pandemic,379,70,446,511,2018/19,0.045869081628352744,-0.1272352157104672
-0.08251060894745343,-0.16197798120815987,-9.338843805846153e-4,-0.3219038736491443,0.15562798743284129,0.24788888888888888,318,H3_sum,2019,14,2019-04-01,2018/19,456,Pre-pandemic,379,77,418,435,2018/19,-0.06482250377169976,-0.01843728548409191
-0.14772048887452227,-0.22748595191546106,-0.06674948651701418,-0.38796348078090254,0.09343797417025299,0.11233333333333333,319,H3_sum,2019,15,2019-04-08,2018/19,463,Pre-pandemic,379,84,417,428,2018/19,-0.002394637159619735,0.10043896516515577
-0.21440404453749595,-0.30159271092042483,-0.13083270264606517,-0.46889993080492165,0.026952280653563875,0.042333333333333334,320,H3_sum,2019,16,2019-04-15,2018/19,470,Pre-pandemic,379,91,156,320,2018/19,-0.9828291736815133,-0.25104430824612
-0.22671340728112277,-0.3176700673021726,-0.14247981659161502,-0.48713001641889025,0.01899133136745161,0.037,321,H3_sum,2019,17,2019-04-22,2018/19,477,Pre-pandemic,379,98,321,334,2018/19,0.721255773574082,-0.08219763525968773
-0.25587350125546404,-0.3457198991685495,-0.170817579505387,-0.519059920543276,-1.255795875821708e-4,0.024777777777777777,322,H3_sum,2019,18,2019-04-29,2018/19,484,Pre-pandemic,379,105,137,195,2018/19,-0.8510420145271996,-0.2787525129485627
-0.2401826716976796,-0.3282875048885485,-0.15216371091448333,-0.5137447369472248,0.017389929144249923,0.03344444444444444,323,H3_sum,2019,19,2019-05-06,2018/19,491,Pre-pandemic,379,112,86,92,2018/19,-0.46520117513458364,-0.39445414744230367
-0.180428515142379,-0.2680542579003744,-0.09039929927184076,-0.4486592687560027,0.08276442375098729,0.08455555555555555,324,H3_sum,2019,20,2019-05-13,2018/19,498,Pre-pandemic,379,119,75,86,2018/19,-0.13668885266359612,-0.18291906718782436
-0.09626656737714034,-0.1876525430167011,-0.00728464453407196,-0.36078908056800735,0.17209293136293777,0.23066666666666666,325,H3_sum,2019,40,2019-09-30,2019/20,273,Pre-pandemic,322,-49,64,88,2019/20,-0.15837619484346477,-0.4028270592922111
0.0044848135798036814,-0.08360237826985117,0.09362649191104722,-0.2521410314731046,0.2725211264616257,0.5136666666666667,326,H3_sum,2019,41,2019-10-07,2019/20,280,Pre-pandemic,322,-42,53,116,2019/20,-0.18826743567873103,-0.2371334145800939
0.11794957262989847,0.03089364623157609,0.20444140472747363,-0.14835705563367185,0.38035404262318767,0.8142222222222222,327,H3_sum,2019,42,2019-10-14,2019/20,287,Pre-pandemic,322,-35,74,116,2019/20,0.333238604054148,-0.037523469782910976
0.21463500004963265,0.12797887088456994,0.3021238221484115,-0.03409994981311715,0.46874212731878045,0.9571111111111111,328,H3_sum,2019,43,2019-10-21,2019/20,294,Pre-pandemic,322,-28,157,196,2019/20,0.7514670129595343,0.18451549662287167
0.2850791041917766,0.19640669792622756,0.36910604686992765,0.03292535896286524,0.5347261665660537,0.9862222222222222,329,H3_sum,2019,44,2019-10-28,2019/20,301,Pre-pandemic,322,-21,217,258,2019/20,0.3234755316226707,0.3049784282394055
0.352173777889766,0.267023657990203,0.43815902623888414,0.10221275461007247,0.6056372338849355,0.9967777777777778,330,H3_sum,2019,45,2019-11-04,2019/20,308,Pre-pandemic,322,-14,166,208,2019/20,-0.267768060264997,0.28510327209283903
0.4511867653365855,0.36980639945498583,0.5347673924392198,0.20630779962748075,0.6926162708799861,0.9998888888888889,331,H3_sum,2019,46,2019-11-11,2019/20,315,Pre-pandemic,322,-7,243,263,2019/20,0.38088286470282845,0.2970143372550091
0.5310274880861177,0.45214092365682035,0.6123442374358572,0.31028946507227717,0.7752833065049464,1,332,H3_sum,2019,47,2019-11-18,2019/20,322,Pre-pandemic,322,0,559,590,2019/20,0.832855466710522,0.317361450692756
0.4867483210150998,0.41084245157256283,0.56552632796842,0.2637614182387933,0.7215023858113849,1,333,H3_sum,2019,48,2019-11-25,2019/20,329,Pre-pandemic,322,7,1095,1175,2019/20,0.6722726142491138,0.4045607213493668
0.2507576104852167,0.17718812431197306,0.32263799212207367,0.04216508869906698,0.4687385147622959,0.9907777777777778,334,H3_sum,2019,1,2019-12-30,2019/20,364,Pre-pandemic,322,42,2180,2639,2019/20,0.6885250640089865,0.6436340024178627
-0.18738237224398047,-0.25919935802541216,-0.1154098097706715,-0.39835413055118485,0.023269046530175367,0.03988888888888889,335,H3_sum,2020,2,2020-01-06,2019/20,371,Pre-pandemic,322,49,1378,1728,2019/20,-0.4586650084096008,0.43374703413975535
-0.46166974353216705,-0.5398315290085645,-0.38265978397461176,-0.7107449417787595,-0.23591647940709634,0,336,H3_sum,2020,3,2020-01-13,2019/20,378,Pre-pandemic,322,56,437,955,2019/20,-1.1482990160118303,-0.061541586540832666
-0.47052524526691375,-0.5490697070579706,-0.39261892032072443,-0.7055927789956017,-0.24792092685625144,0,337,H3_sum,2020,4,2020-01-20,2019/20,385,Pre-pandemic,322,63,399,603,2019/20,-0.09094998981458058,-0.25234723755675625
-0.4333600390605943,-0.5102536485719724,-0.35171228795092313,-0.6639186188609782,-0.19679078859057123,0,338,H3_sum,2020,5,2020-01-27,2019/20,392,Pre-pandemic,322,70,249,618,2019/20,-0.4713575897865535,-0.5423179010056413
-0.3757776707402223,-0.4626933740706023,-0.2898417948015395,-0.6315467619675263,-0.12200413644661849,0.0023333333333333335,339,H3_sum,2020,6,2020-02-03,2019/20,399,Pre-pandemic,322,77,146,530,2019/20,-0.533563103511481,-0.5610424247811113
-0.3216588519534782,-0.41324183977663664,-0.22781035128985772,-0.5965287887556873,-0.046558671387719366,0.009888888888888888,340,H3_sum,2020,7,2020-02-10,2019/20,406,Pre-pandemic,322,84,81,543,2019/20,-0.5886083576352866,-0.4211197601869754
-0.29897169436919846,-0.40126962210228845,-0.20005661531551344,-0.5980568165987807,-0.01017515815117134,0.020333333333333332,341,H3_sum,2020,8,2020-02-17,2019/20,413,Pre-pandemic,322,91,295,532,2019/20,1.2916313208275265,-0.07547443252644859
-0.35337789379504514,-0.45517028355579836,-0.2544368625658897,-0.6576869441597348,-0.05930183662361854,0.010555555555555556,342,H3_sum,2020,9,2020-02-24,2019/20,420,Pre-pandemic,322,98,32,550,2019/20,-2.2184582518129234,-0.5122495980330412
-0.4123646474496472,-0.5207799501558785,-0.2999305302895643,-0.7362361382944625,-0.09596764788395075,0.005222222222222222,343,H3_sum,2020,10,2020-03-02,2019/20,427,Pre-pandemic,322,105,101,541,2019/20,1.1472540958904553,-0.09204529818255702
-0.49867957070577895,-0.6155976790820185,-0.3854721382636451,-0.8623723095421871,-0.17076944696063187,0.002111111111111111,344,H3_sum,2020,11,2020-03-09,2019/20,434,Pre-pandemic,322,112,134,396,2019/20,0.28247566426120707,0.12572570729156643
-0.5823193231140102,-0.7063609270312986,-0.46335758335756627,-0.9628738613106591,-0.23957627731977502,3.333333333333333e-4,345,H3_sum,2020,12,2020-03-16,2019/20,441,Pre-pandemic,322,119,0,405,2019/20,-7.201170883281678,-1.9974748437357348
-0.6247786849359762,-0.7580320097018729,-0.4930202391204956,-1.0469095873670906,-0.25274237029272395,2.2222222222222223e-4,346,H3_sum,2020,13,2020-03-23,2019/20,448,Pre-pandemic,322,126,53,157,2019/20,6.274762021241939,0.12583022452798076
-0.6609801869073976,-0.815308876465964,-0.5191925618558314,-1.1193551243631268,-0.25531593130089786,3.333333333333333e-4,347,H3_sum,2020,14,2020-03-30,2019/20,455,Pre-pandemic,322,133,0,74,2019/20,-6.274762021241939,-1.729673804755118
