y,lb_50,ub_50,lb_95,ub_95,prop,time,pathogen,Year,Week,date,season,day_of_year,plot_label,peak_time,day_shifted
-0.11826292607085254,-0.164222543088262,-0.07301844580968009,-0.2539867462385795,0.013856171548133584,0.03933333333333333,291,Influenza A/H3,2020,10,2020-03-08,2019/20,433,Pre-pandemic,328,105
-0.26814404790570423,-0.3093986474697108,-0.22819620509992622,-0.38529142565304786,-0.15861727191629238,0,292,Influenza A/H3,2020,11,2020-03-15,2019/20,440,Pre-pandemic,328,112
-0.43471529301063816,-0.4835607272624671,-0.3868586308414885,-0.5802044228901327,-0.3060655563477673,0,293,Influenza A/H3,2020,12,2020-03-22,2019/20,447,Pre-pandemic,328,119
-0.5685393078206644,-0.6272252636478319,-0.5099969474987776,-0.7414312261039432,-0.4042761971489327,0,294,Influenza A/H3,2020,13,2020-03-29,2019/20,454,Pre-pandemic,328,126
-0.6527956242472526,-0.7075498983220593,-0.6005027515383059,-0.8141979864211988,-0.4976416195211929,0,295,Influenza A/H3,2020,14,2020-04-05,2019/20,461,Pre-pandemic,328,133
-0.6846429543616868,-0.750464274994443,-0.6195210550376794,-0.8851059533348732,-0.5024228707473063,0,296,Influenza A/H3,2020,15,2020-04-12,2019/20,468,Pre-pandemic,328,140
-0.6450543922479881,-0.7225118976453448,-0.5670931321738651,-0.8783435100191158,-0.4379168634612975,0,297,Influenza A/H3,2020,16,2020-04-19,2019/20,475,Pre-pandemic,328,147
-0.5284181449548356,-0.5968433849607079,-0.4549534804228238,-0.7385959246845584,-0.32792857308544987,0,298,Influenza A/H3,2020,17,2020-04-26,2019/20,482,Pre-pandemic,328,154
-0.346784368969588,-0.42134582324864883,-0.27100220163575267,-0.5730062229132484,-0.12985439364007303,0.001,299,Influenza A/H3,2020,18,2020-05-03,2019/20,489,Pre-pandemic,328,161
-0.16609219969083833,-0.2538865579961407,-0.07817394226219115,-0.4182295027391183,0.08095881585582074,0.09766666666666667,300,Influenza A/H3,2020,19,2020-05-10,2019/20,496,Pre-pandemic,328,168
-7.291458913505355e-5,-0.08154418761282373,0.07863228599984845,-0.22704950791199033,0.22539954668009166,0.49966666666666665,301,Influenza A/H3,2020,20,2020-05-17,2019/20,503,Pre-pandemic,328,175
0.14225180879191002,0.05926804801526414,0.22488017464544124,-0.0953463735782953,0.37413350851724164,0.886,302,Influenza A/H3,2020,40,2020-10-04,2020/21,278,During pandemic,508,-230
0.23218324975947413,0.1405204223435711,0.31887121412548375,-0.030861455113210742,0.489784305911023,0.96,303,Influenza A/H3,2020,41,2020-10-11,2020/21,285,During pandemic,508,-223
0.26065794232895334,0.17831561435560056,0.3407223055555739,0.029582211120375623,0.4964372754985757,0.9843333333333333,304,Influenza A/H3,2020,42,2020-10-18,2020/21,292,During pandemic,508,-216
0.23568603105805586,0.15695948267958648,0.32002594691501784,0.0035296149911866856,0.4733384805640201,0.9756666666666667,305,Influenza A/H3,2020,43,2020-10-25,2020/21,299,During pandemic,508,-209
0.19791431472608334,0.10857469149156873,0.2904438814477156,-0.06328793392020401,0.46171786964001316,0.9313333333333333,306,Influenza A/H3,2020,44,2020-11-01,2020/21,306,During pandemic,508,-202
0.15111615847581983,0.06944490309233836,0.23557312192318103,-0.07706186606172419,0.3965533211530443,0.8943333333333333,307,Influenza A/H3,2020,45,2020-11-08,2020/21,313,During pandemic,508,-195
0.09999483128380993,0.019703126219115852,0.1847475226107349,-0.12647327140968465,0.33034410862577335,0.801,308,Influenza A/H3,2020,46,2020-11-15,2020/21,320,During pandemic,508,-188
0.04988770523682606,-0.037663003458153876,0.14213029089884532,-0.19389667493314738,0.29698373453448995,0.654,309,Influenza A/H3,2020,47,2020-11-22,2020/21,327,During pandemic,508,-181
0.004783656493620114,-0.07201989462560454,0.08124271497781,-0.2198584929074028,0.2351895771448781,0.5193333333333333,310,Influenza A/H3,2020,48,2020-11-29,2020/21,334,During pandemic,508,-174
-0.03406559702815781,-0.1064008095200294,0.039363650431654795,-0.25324905658840535,0.18954252072873864,0.38066666666666665,311,Influenza A/H3,2020,49,2020-12-06,2020/21,341,During pandemic,508,-167
-0.05867583348973704,-0.14373315220422522,0.0193017735381269,-0.29541201167694947,0.1725835485384407,0.309,312,Influenza A/H3,2020,50,2020-12-13,2020/21,348,During pandemic,508,-160
-0.07220019104124398,-0.1456004396961984,0.0017709925652598102,-0.2800687814746056,0.13545110611300065,0.255,313,Influenza A/H3,2020,51,2020-12-20,2020/21,355,During pandemic,508,-153
-0.06797487645650868,-0.1419864687049297,0.00235749281190345,-0.2877636443840226,0.13871800509195295,0.25733333333333336,314,Influenza A/H3,2020,52,2020-12-27,2020/21,362,During pandemic,508,-146
-0.059219948377719156,-0.14500792300516824,0.022321945906880414,-0.30110904129813576,0.1765246363302312,0.31166666666666665,315,Influenza A/H3,2020,53,2021-01-03,2020/21,368,During pandemic,508,-140
-0.04771593109224215,-0.1255874640878098,0.026626448018599702,-0.2750142432384858,0.16878464478028476,0.34,316,Influenza A/H3,2021,1,2021-01-10,2020/21,375,During pandemic,508,-133
-0.03320774604858201,-0.11095743514865763,0.04343894082410027,-0.26369983534382657,0.18567231889428518,0.38366666666666666,317,Influenza A/H3,2021,2,2021-01-17,2020/21,382,During pandemic,508,-126
-0.02485538509074736,-0.11491168164188303,0.0572907580806965,-0.27246342979517063,0.21401448718636176,0.4166666666666667,318,Influenza A/H3,2021,3,2021-01-24,2020/21,389,During pandemic,508,-119
-0.028936934188946162,-0.11026599509719548,0.04960714566726865,-0.25036764630998365,0.18743124803844233,0.399,319,Influenza A/H3,2021,4,2021-01-31,2020/21,396,During pandemic,508,-112
-0.04109279184845438,-0.11785774470852373,0.03841409985345834,-0.2741629521873932,0.1826006648714266,0.3616666666666667,320,Influenza A/H3,2021,5,2021-02-07,2020/21,403,During pandemic,508,-105
-0.056798319107409956,-0.14524580684027977,0.028672959296921707,-0.32396994554483427,0.1934954865278655,0.3293333333333333,321,Influenza A/H3,2021,6,2021-02-14,2020/21,410,During pandemic,508,-98
-0.08184981818957571,-0.16279418758402586,6.628517610925977e-4,-0.3243862306521672,0.14774310543069055,0.25233333333333335,322,Influenza A/H3,2021,7,2021-02-21,2020/21,417,During pandemic,508,-91
-0.11106790223724516,-0.19476647593648982,-0.023073948313066306,-0.3490872203620744,0.13474064780164036,0.18933333333333333,323,Influenza A/H3,2021,8,2021-02-28,2020/21,424,During pandemic,508,-84
-0.1261031136863604,-0.21755785505832248,-0.033703995652871466,-0.39453709404841664,0.14182896955011118,0.186,324,Influenza A/H3,2021,9,2021-03-07,2020/21,431,During pandemic,508,-77
-0.12480231854106394,-0.21099040419208864,-0.03656342292588094,-0.37911222959969376,0.12189330230633887,0.16733333333333333,325,Influenza A/H3,2021,10,2021-03-14,2020/21,438,During pandemic,508,-70
-0.10994376943339246,-0.19757170524263146,-0.024152075023284647,-0.3610348554139132,0.13527681034383737,0.193,326,Influenza A/H3,2021,11,2021-03-21,2020/21,445,During pandemic,508,-63
-0.08564301645356354,-0.17834166176523802,0.014120426931027386,-0.3602589855312795,0.18192577895952722,0.28,327,Influenza A/H3,2021,12,2021-03-28,2020/21,452,During pandemic,508,-56
-0.0442774617939099,-0.129999364477704,0.04081560365767878,-0.2847619859449028,0.1996617392174531,0.358,328,Influenza A/H3,2021,13,2021-04-04,2020/21,459,During pandemic,508,-49
0.006811661104543565,-0.06793666799599962,0.08649075404374512,-0.21396164746231072,0.23662568711685417,0.5283333333333333,329,Influenza A/H3,2021,14,2021-04-11,2020/21,466,During pandemic,508,-42
0.07639544585048952,-0.006429821271960345,0.16274943349648885,-0.16115567161670288,0.3277163830413461,0.735,330,Influenza A/H3,2021,15,2021-04-18,2020/21,473,During pandemic,508,-35
0.15610714607077303,0.08198716698729097,0.2331488178261541,-0.05232568435448072,0.38444007421081605,0.9203333333333333,331,Influenza A/H3,2021,16,2021-04-25,2020/21,480,During pandemic,508,-28
0.25019718224708887,0.17493290942455902,0.32621400414698365,0.035351219073905024,0.4693173051940767,0.989,332,Influenza A/H3,2021,17,2021-05-02,2020/21,487,During pandemic,508,-21
0.34225379428902536,0.25956820259700897,0.43278526242042553,0.10713523686745578,0.5924776678980757,0.9976666666666667,333,Influenza A/H3,2021,18,2021-05-09,2020/21,494,During pandemic,508,-14
0.43200528329730115,0.35994851958983654,0.5111224842938145,0.22412787921850785,0.6613323968547685,1,334,Influenza A/H3,2021,19,2021-05-16,2020/21,501,During pandemic,508,-7
0.5067242941156245,0.44102089813586975,0.5742148253604383,0.30814750102584726,0.7136724473158615,1,335,Influenza A/H3,2021,20,2021-05-23,2020/21,508,During pandemic,508,0
0.4911804226040821,0.4202514932000524,0.5638173829300851,0.2873388425351727,0.7007424168377758,1,336,Influenza A/H3,2021,40,2021-10-10,2021/22,283,During pandemic,283,0
0.3719170603534365,0.3123140598232188,0.42932454523365504,0.2071041181073233,0.5436762911323684,1,337,Influenza A/H3,2021,41,2021-10-17,2021/22,290,During pandemic,283,7
0.17671687597068164,0.12294707026753482,0.23128926344975553,0.012120836714219563,0.3427107036289719,0.982,338,Influenza A/H3,2021,42,2021-10-24,2021/22,297,During pandemic,283,14
0.031021918111513447,-0.033348233024999674,0.09612264775626356,-0.1583859303284052,0.2302335688265945,0.6333333333333333,339,Influenza A/H3,2021,43,2021-10-31,2021/22,304,During pandemic,283,21
-0.03414335514080191,-0.09031137577902748,0.022827604616777464,-0.19346089717952547,0.1341703191507828,0.342,340,Influenza A/H3,2021,44,2021-11-07,2021/22,311,During pandemic,283,28
-0.026528637080664552,-0.07921306421270291,0.021164550259364256,-0.1803438262237925,0.12527545070608265,0.3516666666666667,341,Influenza A/H3,2021,45,2021-11-14,2021/22,318,During pandemic,283,35
0.0066860320210153645,-0.05297687218523328,0.0641388756165242,-0.1675180237210837,0.17650834655577746,0.5313333333333333,342,Influenza A/H3,2021,46,2021-11-21,2021/22,325,During pandemic,283,42
0.06061555410786301,0.011660817348951857,0.1057368809110284,-0.0814768795414953,0.20740000310379822,0.797,343,Influenza A/H3,2021,47,2021-11-28,2021/22,332,During pandemic,283,49
0.12017587490087189,0.06953581605860015,0.16753742739367183,-0.02022868568523648,0.25539303098899885,0.9546666666666667,344,Influenza A/H3,2021,48,2021-12-05,2021/22,339,During pandemic,283,56
0.1269958896793706,0.07122121445005991,0.18520764937439105,-0.0323019914973992,0.28801745019290165,0.9386666666666666,345,Influenza A/H3,2021,49,2021-12-12,2021/22,346,During pandemic,283,63
0.07258502848107806,0.023688642047721364,0.12146387637324096,-0.06763428279795293,0.21561266304447732,0.845,346,Influenza A/H3,2021,50,2021-12-19,2021/22,353,During pandemic,283,70
-0.029725480954576167,-0.08149121662508207,0.01986106215129002,-0.16610566804555138,0.10531553593446737,0.3443333333333333,347,Influenza A/H3,2021,51,2021-12-26,2021/22,360,During pandemic,283,77
-0.11482298520999912,-0.17374366876539216,-0.06081151219146186,-0.2800891477533023,0.04803697516901718,0.08966666666666667,348,Influenza A/H3,2021,52,2022-01-02,2021/22,367,During pandemic,283,84
-0.16998937149693694,-0.21749164600191717,-0.12024601487996689,-0.3085359794503673,-0.023745537003536515,0.011,349,Influenza A/H3,2022,1,2022-01-09,2021/22,374,During pandemic,283,91
-0.18552128012157,-0.23569635565120706,-0.13302672558608863,-0.3362011876045187,-0.041244105690605326,0.005666666666666667,350,Influenza A/H3,2022,2,2022-01-16,2021/22,381,During pandemic,283,98
-0.15756938960188505,-0.21639173093101127,-0.09788265222253201,-0.3323062599065885,0.013955958559765138,0.03766666666666667,351,Influenza A/H3,2022,3,2022-01-23,2021/22,388,During pandemic,283,105
-0.0802692760257977,-0.1325928056340535,-0.03150993018694659,-0.22993772160206769,0.06381111741555619,0.136,352,Influenza A/H3,2022,4,2022-01-30,2021/22,395,During pandemic,283,112
0.030863347593624635,-0.013986970740853089,0.08108105176794711,-0.1094182555749145,0.17209421060180055,0.6763333333333333,353,Influenza A/H3,2022,5,2022-02-06,2021/22,402,During pandemic,283,119
0.14187231590012894,0.08739474586288698,0.2039401344134908,-0.01124897854149289,0.3072104946753373,0.9613333333333334,354,Influenza A/H3,2022,6,2022-02-13,2021/22,409,During pandemic,283,126
0.24545219560299913,0.1966710725082843,0.2933488250260319,0.11415557225206661,0.37978163476203525,1,355,Influenza A/H3,2022,7,2022-02-20,2021/22,416,During pandemic,283,133
0.3320140600977486,0.2872981870637874,0.37462177751050874,0.20618806255672942,0.4521855502101981,1,356,Influenza A/H3,2022,8,2022-02-27,2021/22,423,During pandemic,283,140
0.385449383161828,0.3334051327924932,0.43633561797687936,0.23792702653071374,0.5322187745078882,1,357,Influenza A/H3,2022,9,2022-03-06,2021/22,430,During pandemic,283,147
0.4030621836735775,0.3631738353512195,0.44777837596534664,0.28796836517827773,0.5276109755186502,1,358,Influenza A/H3,2022,10,2022-03-13,2021/22,437,During pandemic,283,154
0.38682792621658324,0.354485501498478,0.4207837879769212,0.2964945327460922,0.4781730651409129,1,359,Influenza A/H3,2022,11,2022-03-20,2021/22,444,During pandemic,283,161
0.3245950976859069,0.2866298944670236,0.3625812464378484,0.21052261919228046,0.43318668569550284,1,360,Influenza A/H3,2022,12,2022-03-27,2021/22,451,During pandemic,283,168
0.21459543067564546,0.18513626874828715,0.24647172534155826,0.1269157787275771,0.30961319417093175,1,361,Influenza A/H3,2022,13,2022-04-03,2021/22,458,During pandemic,283,175
0.07314242519886793,0.04462335623834335,0.10039780669183829,-0.009471252025361322,0.15159447400241902,0.9553333333333334,362,Influenza A/H3,2022,14,2022-04-10,2021/22,465,During pandemic,283,182
-0.05195590845974474,-0.0847293963339697,-0.01594461429874161,-0.15071780937344548,0.04353797479371407,0.15666666666666668,363,Influenza A/H3,2022,15,2022-04-17,2021/22,472,During pandemic,283,189
-0.14325006342081759,-0.16982821563659578,-0.11531593919724781,-0.2202904574588681,-0.0641939115191911,3.333333333333333e-4,364,Influenza A/H3,2022,16,2022-04-24,2021/22,479,During pandemic,283,196
-0.20364837456895124,-0.23614997103136948,-0.17328527928852666,-0.2966495818666478,-0.11514039204118692,0,365,Influenza A/H3,2022,17,2022-05-01,2021/22,486,During pandemic,283,203
-0.24752180219111652,-0.28552328391550996,-0.2091183736377531,-0.3606947018510825,-0.13628816920503048,0,366,Influenza A/H3,2022,18,2022-05-08,2021/22,493,During pandemic,283,210
-0.2766949851523388,-0.30508838006266426,-0.24373102257052848,-0.3668534207937144,-0.18094433584612207,0,367,Influenza A/H3,2022,19,2022-05-15,2021/22,500,During pandemic,283,217
-0.2841096162922767,-0.3217969210940457,-0.24861709079562244,-0.399549521144197,-0.17973024735970114,0,368,Influenza A/H3,2022,20,2022-05-22,2021/22,507,During pandemic,283,224
-0.2754910368474177,-0.32190830745131915,-0.22997139504479813,-0.41639500514111016,-0.14237588344915691,0,369,Influenza A/H3,2022,21,2022-05-29,2021/22,514,During pandemic,283,231
-0.24463900307343556,-0.28521876385130085,-0.2065565876529627,-0.3591275863729226,-0.12930635903963922,0,370,Influenza A/H3,2022,22,2022-06-05,2021/22,521,During pandemic,283,238
-0.197500745289394,-0.24300522821403692,-0.15251858898855453,-0.3240470950352205,-0.06260011627279936,0.0016666666666666668,371,Influenza A/H3,2022,23,2022-06-12,2021/22,528,During pandemic,283,245
-0.1464103367560896,-0.1979773517457808,-0.09229032367394496,-0.3028138097661924,0.013020773309120099,0.037,372,Influenza A/H3,2022,24,2022-06-19,2021/22,535,During pandemic,283,252
-0.09718160924958541,-0.13848964595863245,-0.05259151602135592,-0.2253588145673873,0.035380632742295075,0.07166666666666667,373,Influenza A/H3,2022,25,2022-06-26,2021/22,542,During pandemic,283,259
-0.04724158825441416,-0.09781728741203333,0.0010030350340191063,-0.18867207793357463,0.08378984345136144,0.25333333333333335,374,Influenza A/H3,2022,26,2022-07-03,2022/23,184,Post-pandemic,345,-161
-0.012041088382819254,-0.07371355279013225,0.04658126120404926,-0.18741557963034144,0.1563060508100128,0.44366666666666665,375,Influenza A/H3,2022,27,2022-07-10,2022/23,191,Post-pandemic,345,-154
0.005845417523252738,-0.04222802087139543,0.055352943318324854,-0.14166505363695597,0.14838409113546921,0.5296666666666666,376,Influenza A/H3,2022,28,2022-07-17,2022/23,198,Post-pandemic,345,-147
0.0137091606707056,-0.037818198485855214,0.06186256272779933,-0.1294981106239183,0.1548935214634015,0.5726666666666667,377,Influenza A/H3,2022,29,2022-07-24,2022/23,205,Post-pandemic,345,-140
0.021357617168308085,-0.037103547518658075,0.08397755439317622,-0.14985651725521473,0.19715228389388592,0.594,378,Influenza A/H3,2022,30,2022-07-31,2022/23,212,Post-pandemic,345,-133
0.037031818063653965,-0.014369277611657516,0.09279669801254342,-0.10589049159418533,0.1900699684795342,0.6916666666666667,379,Influenza A/H3,2022,31,2022-08-07,2022/23,219,Post-pandemic,345,-126
0.057686509936956565,0.004284573942372472,0.10823604376238016,-0.0930488543908636,0.20550482184702695,0.7663333333333333,380,Influenza A/H3,2022,32,2022-08-14,2022/23,226,Post-pandemic,345,-119
0.05249325600821031,-0.0040289709944056895,0.11338236602963758,-0.12164997054135093,0.22844276764521437,0.7366666666666667,381,Influenza A/H3,2022,33,2022-08-21,2022/23,233,Post-pandemic,345,-112
0.025003804347793146,-0.02104364480906984,0.07365279202174069,-0.1110933267914279,0.17074905882369026,0.6363333333333333,382,Influenza A/H3,2022,34,2022-08-28,2022/23,240,Post-pandemic,345,-105
-0.008635282892118568,-0.05203807317826037,0.036414126321137275,-0.14022071299200928,0.12147114329948955,0.45866666666666667,383,Influenza A/H3,2022,35,2022-09-04,2022/23,247,Post-pandemic,345,-98
0.027577558279891168,-0.028264928773179987,0.08066208082605097,-0.1267887918430474,0.18725726636074316,0.633,384,Influenza A/H3,2022,36,2022-09-11,2022/23,254,Post-pandemic,345,-91
0.1488526986439025,0.10427595617259611,0.19330559113300616,0.029382059823594833,0.27947789899160574,0.9923333333333333,385,Influenza A/H3,2022,37,2022-09-18,2022/23,261,Post-pandemic,345,-84
0.3293321327880383,0.29077795122545047,0.36680803545701957,0.21980398005924093,0.4464542526382333,1,386,Influenza A/H3,2022,38,2022-09-25,2022/23,268,Post-pandemic,345,-77
0.4408051844893781,0.3931881647705129,0.48965599635490253,0.3053073431846083,0.5807625367875758,1,387,Influenza A/H3,2022,39,2022-10-02,2022/23,275,Post-pandemic,345,-70
0.45478372947015266,0.4166109946125509,0.49246975468329013,0.34375302463212476,0.5712982464716903,1,388,Influenza A/H3,2022,40,2022-10-09,2022/23,282,Post-pandemic,345,-63
0.38485584612385004,0.3568421972171645,0.4121863119255178,0.3069786135646586,0.46375307660668624,1,389,Influenza A/H3,2022,41,2022-10-16,2022/23,289,Post-pandemic,345,-56
0.2922934773544945,0.25920291458814626,0.32476854866399907,0.19082576403405208,0.3927753676788397,1,390,Influenza A/H3,2022,42,2022-10-23,2022/23,296,Post-pandemic,345,-49
0.18963595674175915,0.16414233132013445,0.2166878510115391,0.11011415313820314,0.2745786856076255,1,391,Influenza A/H3,2022,43,2022-10-30,2022/23,303,Post-pandemic,345,-42
0.09966958113658775,0.07911251647215978,0.1194449453330424,0.042053180502952286,0.15937293684663545,1,392,Influenza A/H3,2022,44,2022-11-06,2022/23,310,Post-pandemic,345,-35
0.09412384041192157,0.06861517948705953,0.12000811775723697,0.023262952597173613,0.16855843951942154,0.9946666666666667,393,Influenza A/H3,2022,45,2022-11-13,2022/23,317,Post-pandemic,345,-28
0.1947434635757035,0.17396257693053752,0.21431079238847817,0.13913610615395977,0.2543683585710523,1,394,Influenza A/H3,2022,46,2022-11-20,2022/23,324,Post-pandemic,345,-21
0.36883943564049293,0.3557454597500014,0.38310882339029595,0.329326760382566,0.40868665177051805,1,395,Influenza A/H3,2022,47,2022-11-27,2022/23,331,Post-pandemic,345,-14
0.4973413622070235,0.4796960433201207,0.5154704420790637,0.44397780856967467,0.5510466903791694,1,396,Influenza A/H3,2022,48,2022-12-04,2022/23,338,Post-pandemic,345,-7
0.5487367012965247,0.5342926458121307,0.5634217814831555,0.5064759756231018,0.5920053472735495,1,397,Influenza A/H3,2022,49,2022-12-11,2022/23,345,Post-pandemic,345,0
0.5023265683365485,0.4912006645799738,0.5136253902631447,0.4703481533314031,0.5349694509621918,1,398,Influenza A/H3,2022,50,2022-12-18,2022/23,352,Post-pandemic,345,7
0.2750568534993274,0.26160788669493185,0.2882527739462648,0.23688051588860978,0.3152798694431524,1,399,Influenza A/H3,2022,51,2022-12-25,2022/23,359,Post-pandemic,345,14
-0.15404622011082214,-0.16449710875938806,-0.14380625047181983,-0.1843495756781624,-0.12386186680122184,0,400,Influenza A/H3,2022,52,2023-01-01,2022/23,366,Post-pandemic,345,21
-0.6927835027134792,-0.7088559578161777,-0.6768045342002007,-0.7427171546894074,-0.6458107647239859,0,401,Influenza A/H3,2023,1,2023-01-08,2022/23,373,Post-pandemic,345,28
-0.9714631577331945,-0.991346805786328,-0.9517025518703663,-1.0325932501847306,-0.913255328093104,0,402,Influenza A/H3,2023,2,2023-01-15,2022/23,380,Post-pandemic,345,35
-0.8982299871386967,-0.9149312768163975,-0.8821267620866884,-0.9456887621954533,-0.8522744440113904,0,403,Influenza A/H3,2023,3,2023-01-22,2022/23,387,Post-pandemic,345,42
-0.5509824636288707,-0.5776714808142167,-0.5260997147920634,-0.6275498094990729,-0.47930109496392165,0,404,Influenza A/H3,2023,4,2023-01-29,2022/23,394,Post-pandemic,345,49
-0.2493162166886136,-0.28160744770165747,-0.21847967003879942,-0.3411787586856231,-0.1583986384607622,0,405,Influenza A/H3,2023,5,2023-02-05,2022/23,401,Post-pandemic,345,56
-0.070393508865918,-0.09613293212703633,-0.04606667616895188,-0.14434986950197878,8.542264577127921e-4,0.025333333333333333,406,Influenza A/H3,2023,6,2023-02-12,2022/23,408,Post-pandemic,345,63
-0.0073407745855611495,-0.04218037541780628,0.02525968265177192,-0.10616946866960957,0.08304407619061269,0.43666666666666665,407,Influenza A/H3,2023,7,2023-02-19,2022/23,415,Post-pandemic,345,70
-0.03034828618431984,-0.07238983501943519,0.010825714876024017,-0.14508076212532167,0.08135714894007323,0.30666666666666664,408,Influenza A/H3,2023,8,2023-02-26,2022/23,422,Post-pandemic,345,77
-0.1313918677565029,-0.1647473552438623,-0.09736113260660817,-0.22558544767954591,-0.03707164230235852,0.0036666666666666666,409,Influenza A/H3,2023,9,2023-03-05,2022/23,429,Post-pandemic,345,84
-0.2803427609766924,-0.3247118150112631,-0.23501784006163762,-0.4129750236562975,-0.15987738426487036,0,410,Influenza A/H3,2023,10,2023-03-12,2022/23,436,Post-pandemic,345,91
-0.3714589367261336,-0.42438091604148886,-0.31500053983424214,-0.5341741208461532,-0.2204733431657287,0,411,Influenza A/H3,2023,11,2023-03-19,2022/23,443,Post-pandemic,345,98
-0.37540793851101784,-0.42290877086240264,-0.3288313248273458,-0.513622887513442,-0.24845651244411154,0,412,Influenza A/H3,2023,12,2023-03-26,2022/23,450,Post-pandemic,345,105
-0.30962854222950087,-0.35987048342059524,-0.259216769449341,-0.4569483539639814,-0.16991258942650572,0,413,Influenza A/H3,2023,13,2023-04-02,2022/23,457,Post-pandemic,345,112
-0.23854333770458025,-0.297551904888808,-0.17836165242157231,-0.41222743303942244,-0.06885474855184293,0.0026666666666666666,414,Influenza A/H3,2023,14,2023-04-09,2022/23,464,Post-pandemic,345,119
-0.1759286827729234,-0.23149787790275733,-0.12666896105968561,-0.3312659710440809,-0.03047037053638449,0.010666666666666666,415,Influenza A/H3,2023,15,2023-04-16,2022/23,471,Post-pandemic,345,126
-0.12673313250827012,-0.18582850985419064,-0.06819534775012093,-0.2931117325649033,0.03510837259847209,0.067,416,Influenza A/H3,2023,16,2023-04-23,2022/23,478,Post-pandemic,345,133
-0.09049658689326678,-0.158610302036148,-0.021571952935969252,-0.2885178150144271,0.1066479449178074,0.18466666666666667,417,Influenza A/H3,2023,17,2023-04-30,2022/23,485,Post-pandemic,345,140
-0.06597499912239746,-0.1278784785836401,-0.007032838354299797,-0.24099953415986625,0.10860447585221927,0.23233333333333334,418,Influenza A/H3,2023,18,2023-05-07,2022/23,492,Post-pandemic,345,147
-0.05189750706453289,-0.11497922946068628,0.009392054144255257,-0.2350186154786668,0.12496926142679297,0.288,419,Influenza A/H3,2023,19,2023-05-14,2022/23,499,Post-pandemic,345,154
-0.0367998875057749,-0.1091929931780724,0.037644999255734946,-0.24707032152843364,0.16746926382067243,0.37433333333333335,420,Influenza A/H3,2023,20,2023-05-21,2022/23,506,Post-pandemic,345,161
-0.015160075732357337,-0.07708694395746851,0.0505461987017265,-0.20126465848193442,0.16601372713534338,0.436,421,Influenza A/H3,2023,21,2023-05-28,2022/23,513,Post-pandemic,345,168
0.01145431242537076,-0.0487499966041135,0.07097812931073622,-0.16630568337066332,0.19183706597132658,0.5543333333333333,422,Influenza A/H3,2023,22,2023-06-04,2022/23,520,Post-pandemic,345,175
0.030283194519213907,-0.042364254422061154,0.09972482350631051,-0.1715295516213135,0.245517595985011,0.613,423,Influenza A/H3,2023,23,2023-06-11,2022/23,527,Post-pandemic,345,182
0.04066729934819979,-0.027146585518653676,0.10042749576560839,-0.1321496627337792,0.2288717518304402,0.6573333333333333,424,Influenza A/H3,2023,24,2023-06-18,2022/23,534,Post-pandemic,345,189
0.04269637988326247,-0.01957505755941502,0.10303308958699908,-0.14017963737654798,0.22174527431891664,0.679,425,Influenza A/H3,2023,25,2023-06-25,2022/23,541,Post-pandemic,345,196
0.042385826442990826,-0.030092201511311978,0.11094407485607582,-0.15996888285206887,0.24513649036092003,0.6416666666666667,426,Influenza A/H3,2023,26,2023-07-02,2023/24,183,Post-pandemic,344,-161
0.034773101427681086,-0.025794929023098323,0.09776004935947491,-0.13594585655233282,0.2215808195796097,0.648,427,Influenza A/H3,2023,27,2023-07-09,2023/24,190,Post-pandemic,344,-154
0.027651156485674955,-0.03149475046798811,0.0913079145646809,-0.1541356597867492,0.20644955166955292,0.6223333333333333,428,Influenza A/H3,2023,28,2023-07-16,2023/24,197,Post-pandemic,344,-147
0.02258876865270687,-0.04961415310226214,0.08832230937174013,-0.18443201932667447,0.2218537239992103,0.5773333333333334,429,Influenza A/H3,2023,29,2023-07-23,2023/24,204,Post-pandemic,344,-140
0.009134631106985536,-0.048950901634734034,0.06784829350017962,-0.16264460725687974,0.1817441855350804,0.54,430,Influenza A/H3,2023,30,2023-07-30,2023/24,211,Post-pandemic,344,-133
8.642812812604816e-4,-0.058066176382464585,0.059462569048403524,-0.1649976805638948,0.1688250078101322,0.5036666666666667,431,Influenza A/H3,2023,31,2023-08-06,2023/24,218,Post-pandemic,344,-126
0.007756034565534975,-0.06123658561074119,0.07493033127787652,-0.1919272860731789,0.2101762277268357,0.5273333333333333,432,Influenza A/H3,2023,32,2023-08-13,2023/24,225,Post-pandemic,344,-119
0.03232366508646689,-0.02706526188828784,0.0924269165180378,-0.1334503334913948,0.2115355761834759,0.6426666666666667,433,Influenza A/H3,2023,33,2023-08-20,2023/24,232,Post-pandemic,344,-112
0.07199120645518997,0.013852519173035427,0.13132090680257635,-0.096080238928807,0.2396217537432906,0.798,434,Influenza A/H3,2023,34,2023-08-27,2023/24,239,Post-pandemic,344,-105
0.10013432565525271,0.03496303255634903,0.16860563932126094,-0.09287281831424378,0.2928608111706181,0.8556666666666667,435,Influenza A/H3,2023,35,2023-09-03,2023/24,246,Post-pandemic,344,-98
0.11376599097508588,0.05621346859568732,0.1705798837476853,-0.046256975996713225,0.27643096551703855,0.9206666666666666,436,Influenza A/H3,2023,36,2023-09-10,2023/24,253,Post-pandemic,344,-91
0.11282271350514383,0.059385997589998185,0.1658619107709155,-0.03864897457888672,0.2701394876093231,0.929,437,Influenza A/H3,2023,37,2023-09-17,2023/24,260,Post-pandemic,344,-84
